f_0,tf_0,f_lp_0,tf_lp_0,f_1,tf_1,f_lp_1,tf_lp_1,f_2,tf_2,f_lp_2,tf_lp_2
3.168168e-01,-5.521114e+01,3.168168e-01,-9.540337e+01,3.168168e-01,3.980236e+01,3.168168e-01,-4.774500e+01,3.168168e-01,-1.472671e+01,3.168168e-01,-2.391580e+01
3.173173e-01,-5.543344e+01,3.173173e-01,-9.551497e+01,3.173173e-01,4.169158e+01,3.173173e-01,-4.780066e+01,3.173173e-01,-1.465512e+01,3.173173e-01,-2.394349e+01
3.178178e-01,-5.565499e+01,3.178178e-01,-9.562639e+01,3.178178e-01,4.414878e+01,3.178178e-01,-4.785623e+01,3.178178e-01,-1.458325e+01,3.178178e-01,-2.397114e+01
3.183183e-01,-5.587579e+01,3.183183e-01,-9.573763e+01,3.183183e-01,4.764148e+01,3.183183e-01,-4.791171e+01,3.183183e-01,-1.451110e+01,3.183183e-01,-2.399874e+01
3.188188e-01,-5.609584e+01,3.188188e-01,-9.584869e+01,3.188188e-01,5.367071e+01,3.188188e-01,-4.796710e+01,3.188188e-01,-1.443867e+01,3.188188e-01,-2.402630e+01
3.193193e-01,-5.631515e+01,3.193193e-01,-9.595957e+01,3.193193e-01,3.000000e+02,3.193193e-01,-4.802240e+01,3.193193e-01,-1.436595e+01,3.193193e-01,-2.405381e+01
3.198198e-01,-5.653372e+01,3.198198e-01,-9.607027e+01,3.198198e-01,5.339970e+01,3.198198e-01,-4.807762e+01,3.198198e-01,-1.429295e+01,3.198198e-01,-2.408128e+01
3.203203e-01,-5.675157e+01,3.203203e-01,-9.618079e+01,3.203203e-01,4.739926e+01,3.203203e-01,-4.813274e+01,3.203203e-01,-1.421965e+01,3.203203e-01,-2.410871e+01
3.208208e-01,-5.696869e+01,3.208208e-01,-9.629113e+01,3.208208e-01,4.386885e+01,3.208208e-01,-4.818778e+01,3.208208e-01,-1.414605e+01,3.208208e-01,-2.413609e+01
3.213213e-01,-5.718510e+01,3.213213e-01,-9.640129e+01,3.213213e-01,4.135744e+01,3.213213e-01,-4.824272e+01,3.213213e-01,-1.407216e+01,3.213213e-01,-2.416343e+01
3.218218e-01,-5.740078e+01,3.218218e-01,-9.651128e+01,3.218218e-01,3.940758e+01,3.218218e-01,-4.829758e+01,3.218218e-01,-1.399797e+01,3.218218e-01,-2.419073e+01
3.223223e-01,-5.761576e+01,3.223223e-01,-9.662109e+01,3.223223e-01,3.781497e+01,3.223223e-01,-4.835235e+01,3.223223e-01,-1.392347e+01,3.223223e-01,-2.421798e+01
3.228228e-01,-5.783004e+01,3.228228e-01,-9.673072e+01,3.228228e-01,3.647050e+01,3.228228e-01,-4.840704e+01,3.228228e-01,-1.384867e+01,3.228228e-01,-2.424519e+01
3.233233e-01,-5.804361e+01,3.233233e-01,-9.684018e+01,3.233233e-01,3.530899e+01,3.233233e-01,-4.846163e+01,3.233233e-01,-1.377356e+01,3.233233e-01,-2.427235e+01
3.238238e-01,-5.825649e+01,3.238238e-01,-9.694946e+01,3.238238e-01,3.428839e+01,3.238238e-01,-4.851614e+01,3.238238e-01,-1.369813e+01,3.238238e-01,-2.429948e+01
3.243243e-01,-5.846868e+01,3.243243e-01,-9.705857e+01,3.243243e-01,3.338003e+01,3.243243e-01,-4.857057e+01,3.243243e-01,-1.362239e+01,3.243243e-01,-2.432656e+01
3.248248e-01,-5.868018e+01,3.248248e-01,-9.716750e+01,3.248248e-01,3.256345e+01,3.248248e-01,-4.862490e+01,3.248248e-01,-1.354633e+01,3.248248e-01,-2.435360e+01
3.253253e-01,-5.889101e+01,3.253253e-01,-9.727626e+01,3.253253e-01,3.182359e+01,3.253253e-01,-4.867915e+01,3.253253e-01,-1.346995e+01,3.253253e-01,-2.438059e+01
3.258258e-01,-5.910116e+01,3.258258e-01,-9.738485e+01,3.258258e-01,3.114903e+01,3.258258e-01,-4.873332e+01,3.258258e-01,-1.339325e+01,3.258258e-01,-2.440755e+01
3.263263e-01,-5.931063e+01,3.263263e-01,-9.749326e+01,3.263263e-01,3.053092e+01,3.263263e-01,-4.878740e+01,3.263263e-01,-1.331621e+01,3.263263e-01,-2.443446e+01
3.268268e-01,-5.951944e+01,3.268268e-01,-9.760151e+01,3.268268e-01,2.996229e+01,3.268268e-01,-4.884139e+01,3.268268e-01,-1.323884e+01,3.268268e-01,-2.446133e+01
3.273273e-01,-5.972759e+01,3.273273e-01,-9.770958e+01,3.273273e-01,2.943753e+01,3.273273e-01,-4.889530e+01,3.273273e-01,-1.316114e+01,3.273273e-01,-2.448815e+01
3.278278e-01,-5.993508e+01,3.278278e-01,-9.781748e+01,3.278278e-01,2.895211e+01,3.278278e-01,-4.894913e+01,3.278278e-01,-1.308309e+01,3.278278e-01,-2.451494e+01
3.283283e-01,-6.014191e+01,3.283283e-01,-9.792521e+01,3.283283e-01,2.850230e+01,3.283283e-01,-4.900287e+01,3.283283e-01,-1.300471e+01,3.283283e-01,-2.454168e+01
3.288288e-01,-6.034810e+01,3.288288e-01,-9.803278e+01,3.288288e-01,2.808502e+01,3.288288e-01,-4.905652e+01,3.288288e-01,-1.292598e+01,3.288288e-01,-2.456839e+01
3.293293e-01,-6.055364e+01,3.293293e-01,-9.814017e+01,3.293293e-01,2.769769e+01,3.293293e-01,-4.911009e+01,3.293293e-01,-1.284690e+01,3.293293e-01,-2.459505e+01
3.298298e-01,-6.075854e+01,3.298298e-01,-9.824739e+01,3.298298e-01,2.733817e+01,3.298298e-01,-4.916358e+01,3.298298e-01,-1.276746e+01,3.298298e-01,-2.462167e+01
3.303303e-01,-6.096281e+01,3.303303e-01,-9.835445e+01,3.303303e-01,2.700464e+01,3.303303e-01,-4.921699e+01,3.303303e-01,-1.268767e+01,3.303303e-01,-2.464825e+01
3.308308e-01,-6.116644e+01,3.308308e-01,-9.846134e+01,3.308308e-01,2.669559e+01,3.308308e-01,-4.927031e+01,3.308308e-01,-1.260751e+01,3.308308e-01,-2.467479e+01
3.313313e-01,-6.136944e+01,3.313313e-01,-9.856807e+01,3.313313e-01,2.640974e+01,3.313313e-01,-4.932355e+01,3.313313e-01,-1.252700e+01,3.313313e-01,-2.470128e+01
3.318318e-01,-6.157182e+01,3.318318e-01,-9.867462e+01,3.318318e-01,2.614603e+01,3.318318e-01,-4.937670e+01,3.318318e-01,-1.244611e+01,3.318318e-01,-2.472774e+01
3.323323e-01,-6.177358e+01,3.323323e-01,-9.878101e+01,3.323323e-01,2.590357e+01,3.323323e-01,-4.942978e+01,3.323323e-01,-1.236485e+01,3.323323e-01,-2.475416e+01
3.328328e-01,-6.197472e+01,3.328328e-01,-9.888724e+01,3.328328e-01,2.568164e+01,3.328328e-01,-4.948277e+01,3.328328e-01,-1.228321e+01,3.328328e-01,-2.478053e+01
3.333333e-01,-6.217525e+01,3.333333e-01,-9.899330e+01,3.333333e-01,2.547966e+01,3.333333e-01,-4.953568e+01,3.333333e-01,-1.220119e+01,3.333333e-01,-2.480687e+01
3.338338e-01,-6.237518e+01,3.338338e-01,-9.909920e+01,3.338338e-01,2.529718e+01,3.338338e-01,-4.958851e+01,3.338338e-01,-1.211879e+01,3.338338e-01,-2.483316e+01
3.343343e-01,-6.257450e+01,3.343343e-01,-9.920493e+01,3.343343e-01,2.513388e+01,3.343343e-01,-4.964126e+01,3.343343e-01,-1.203600e+01,3.343343e-01,-2.485942e+01
3.348348e-01,-6.277321e+01,3.348348e-01,-9.931050e+01,3.348348e-01,2.498955e+01,3.348348e-01,-4.969393e+01,3.348348e-01,-1.195281e+01,3.348348e-01,-2.488563e+01
3.353353e-01,-6.297133e+01,3.353353e-01,-9.941591e+01,3.353353e-01,2.486409e+01,3.353353e-01,-4.974651e+01,3.353353e-01,-1.186923e+01,3.353353e-01,-2.491181e+01
3.358358e-01,-6.316886e+01,3.358358e-01,-9.952115e+01,3.358358e-01,2.475753e+01,3.358358e-01,-4.979902e+01,3.358358e-01,-1.178524e+01,3.358358e-01,-2.493794e+01
3.363363e-01,-6.336580e+01,3.363363e-01,-9.962624e+01,3.363363e-01,2.466999e+01,3.363363e-01,-4.985144e+01,3.363363e-01,-1.170084e+01,3.363363e-01,-2.496404e+01
3.368368e-01,-6.356215e+01,3.368368e-01,-9.973116e+01,3.368368e-01,2.460170e+01,3.368368e-01,-4.990379e+01,3.368368e-01,-1.161604e+01,3.368368e-01,-2.499009e+01
3.373373e-01,-6.375793e+01,3.373373e-01,-9.983592e+01,3.373373e-01,2.455304e+01,3.373373e-01,-4.995605e+01,3.373373e-01,-1.153082e+01,3.373373e-01,-2.501611e+01
3.378378e-01,-6.395312e+01,3.378378e-01,-9.994053e+01,3.378378e-01,2.452448e+01,3.378378e-01,-5.000824e+01,3.378378e-01,-1.144517e+01,3.378378e-01,-2.504209e+01
3.383383e-01,-6.414774e+01,3.383383e-01,-1.000450e+02,3.383383e-01,2.451665e+01,3.383383e-01,-5.006034e+01,3.383383e-01,-1.135910e+01,3.383383e-01,-2.506803e+01
3.388388e-01,-6.434178e+01,3.388388e-01,-1.001493e+02,3.388388e-01,2.453034e+01,3.388388e-01,-5.011237e+01,3.388388e-01,-1.127260e+01,3.388388e-01,-2.509393e+01
3.393393e-01,-6.453526e+01,3.393393e-01,-1.002534e+02,3.393393e-01,2.456650e+01,3.393393e-01,-5.016432e+01,3.393393e-01,-1.118566e+01,3.393393e-01,-2.511979e+01
3.398398e-01,-6.472818e+01,3.398398e-01,-1.003573e+02,3.398398e-01,2.462627e+01,3.398398e-01,-5.021619e+01,3.398398e-01,-1.109828e+01,3.398398e-01,-2.514561e+01
3.403403e-01,-6.492053e+01,3.403403e-01,-1.004612e+02,3.403403e-01,2.471103e+01,3.403403e-01,-5.026798e+01,3.403403e-01,-1.101046e+01,3.403403e-01,-2.517139e+01
3.408408e-01,-6.511233e+01,3.408408e-01,-1.005648e+02,3.408408e-01,2.482244e+01,3.408408e-01,-5.031970e+01,3.408408e-01,-1.092218e+01,3.408408e-01,-2.519714e+01
3.413413e-01,-6.530358e+01,3.413413e-01,-1.006683e+02,3.413413e-01,2.496245e+01,3.413413e-01,-5.037133e+01,3.413413e-01,-1.083345e+01,3.413413e-01,-2.522284e+01
3.418418e-01,-6.549427e+01,3.418418e-01,-1.007716e+02,3.418418e-01,2.513342e+01,3.418418e-01,-5.042289e+01,3.418418e-01,-1.074425e+01,3.418418e-01,-2.524851e+01
3.423423e-01,-6.568441e+01,3.423423e-01,-1.008748e+02,3.423423e-01,2.533816e+01,3.423423e-01,-5.047437e+01,3.423423e-01,-1.065459e+01,3.423423e-01,-2.527414e+01
3.428428e-01,-6.587402e+01,3.428428e-01,-1.009778e+02,3.428428e-01,2.558009e+01,3.428428e-01,-5.052577e+01,3.428428e-01,-1.056445e+01,3.428428e-01,-2.529973e+01
3.433433e-01,-6.606308e+01,3.433433e-01,-1.010807e+02,3.433433e-01,2.586333e+01,3.433433e-01,-5.057710e+01,3.433433e-01,-1.047383e+01,3.433433e-01,-2.532529e+01
3.438438e-01,-6.625160e+01,3.438438e-01,-1.011834e+02,3.438438e-01,2.619298e+01,3.438438e-01,-5.062835e+01,3.438438e-01,-1.038273e+01,3.438438e-01,-2.535080e+01
3.443443e-01,-6.643959e+01,3.443443e-01,-1.012860e+02,3.443443e-01,2.657536e+01,3.443443e-01,-5.067952e+01,3.443443e-01,-1.029113e+01,3.443443e-01,-2.537628e+01
3.448448e-01,-6.662705e+01,3.448448e-01,-1.013884e+02,3.448448e-01,2.701843e+01,3.448448e-01,-5.073062e+01,3.448448e-01,-1.019904e+01,3.448448e-01,-2.540172e+01
3.453453e-01,-6.681398e+01,3.453453e-01,-1.014907e+02,3.453453e-01,2.753239e+01,3.453453e-01,-5.078164e+01,3.453453e-01,-1.010644e+01,3.453453e-01,-2.542712e+01
3.458458e-01,-6.700038e+01,3.458458e-01,-1.015928e+02,3.458458e-01,2.813059e+01,3.458458e-01,-5.083259e+01,3.458458e-01,-1.001333e+01,3.458458e-01,-2.545249e+01
3.463463e-01,-6.718627e+01,3.463463e-01,-1.016947e+02,3.463463e-01,2.883095e+01,3.463463e-01,-5.088346e+01,3.463463e-01,-9.919710e+00,3.463463e-01,-2.547782e+01
3.468468e-01,-6.737163e+01,3.468468e-01,-1.017965e+02,3.468468e-01,2.965823e+01,3.468468e-01,-5.093425e+01,3.468468e-01,-9.825563e+00,3.468468e-01,-2.550311e+01
3.473473e-01,-6.755648e+01,3.473473e-01,-1.018982e+02,3.473473e-01,3.064806e+01,3.473473e-01,-5.098497e+01,3.473473e-01,-9.730885e+00,3.473473e-01,-2.552836e+01
3.478478e-01,-6.774082e+01,3.478478e-01,-1.019997e+02,3.478478e-01,3.185431e+01,3.478478e-01,-5.103562e+01,3.478478e-01,-9.635671e+00,3.478478e-01,-2.555358e+01
3.483483e-01,-6.792465e+01,3.483483e-01,-1.021010e+02,3.483483e-01,3.336409e+01,3.483483e-01,-5.108619e+01,3.483483e-01,-9.539912e+00,3.483483e-01,-2.557876e+01
3.488488e-01,-6.810797e+01,3.488488e-01,-1.022022e+02,3.488488e-01,3.533226e+01,3.488488e-01,-5.113668e+01,3.488488e-01,-9.443603e+00,3.488488e-01,-2.560390e+01
3.493493e-01,-6.829078e+01,3.493493e-01,-1.023033e+02,3.493493e-01,3.807707e+01,3.493493e-01,-5.118711e+01,3.493493e-01,-9.346735e+00,3.493493e-01,-2.562901e+01
3.498498e-01,-6.847310e+01,3.498498e-01,-1.024042e+02,3.498498e-01,4.244247e+01,3.498498e-01,-5.123745e+01,3.498498e-01,-9.249301e+00,3.498498e-01,-2.565408e+01
3.503504e-01,-6.865491e+01,3.503504e-01,-1.025049e+02,3.503504e-01,3.000000e+02,3.503504e-01,-5.128773e+01,3.503504e-01,-9.151294e+00,3.503504e-01,-2.567912e+01
3.508509e-01,-6.883624e+01,3.508509e-01,-1.026055e+02,3.508509e-01,4.985542e+01,3.508509e-01,-5.133793e+01,3.508509e-01,-9.052706e+00,3.508509e-01,-2.570411e+01
3.513514e-01,-6.901707e+01,3.513514e-01,-1.027060e+02,3.513514e-01,4.085232e+01,3.513514e-01,-5.138806e+01,3.513514e-01,-8.953528e+00,3.513514e-01,-2.572907e+01
3.518519e-01,-6.919741e+01,3.518519e-01,-1.028063e+02,3.518519e-01,3.634174e+01,3.518519e-01,-5.143811e+01,3.518519e-01,-8.853754e+00,3.518519e-01,-2.575400e+01
3.523524e-01,-6.937726e+01,3.523524e-01,-1.029065e+02,3.523524e-01,3.325502e+01,3.523524e-01,-5.148809e+01,3.523524e-01,-8.753374e+00,3.523524e-01,-2.577889e+01
3.528529e-01,-6.955663e+01,3.528529e-01,-1.030065e+02,3.528529e-01,3.087899e+01,3.528529e-01,-5.153800e+01,3.528529e-01,-8.652380e+00,3.528529e-01,-2.580374e+01
3.533534e-01,-6.973552e+01,3.533534e-01,-1.031064e+02,3.533534e-01,2.893095e+01,3.533534e-01,-5.158784e+01,3.533534e-01,-8.550764e+00,3.533534e-01,-2.582856e+01
3.538539e-01,-6.991392e+01,3.538539e-01,-1.032061e+02,3.538539e-01,2.726955e+01,3.538539e-01,-5.163760e+01,3.538539e-01,-8.448517e+00,3.538539e-01,-2.585334e+01
3.543544e-01,-7.009186e+01,3.543544e-01,-1.033057e+02,3.543544e-01,2.581392e+01,3.543544e-01,-5.168729e+01,3.543544e-01,-8.345630e+00,3.543544e-01,-2.587809e+01
3.548549e-01,-7.026932e+01,3.548549e-01,-1.034051e+02,3.548549e-01,2.451342e+01,3.548549e-01,-5.173691e+01,3.548549e-01,-8.242093e+00,3.548549e-01,-2.590280e+01
3.553554e-01,-7.044630e+01,3.553554e-01,-1.035044e+02,3.553554e-01,2.333419e+01,3.553554e-01,-5.178646e+01,3.553554e-01,-8.137898e+00,3.553554e-01,-2.592748e+01
3.558559e-01,-7.062282e+01,3.558559e-01,-1.036036e+02,3.558559e-01,2.225250e+01,3.558559e-01,-5.183594e+01,3.558559e-01,-8.033034e+00,3.558559e-01,-2.595212e+01
3.563564e-01,-7.079888e+01,3.563564e-01,-1.037026e+02,3.563564e-01,2.125105e+01,3.563564e-01,-5.188534e+01,3.563564e-01,-7.927493e+00,3.563564e-01,-2.597672e+01
3.568569e-01,-7.097447e+01,3.568569e-01,-1.038014e+02,3.568569e-01,2.031685e+01,3.568569e-01,-5.193468e+01,3.568569e-01,-7.821264e+00,3.568569e-01,-2.600129e+01
3.573574e-01,-7.114960e+01,3.573574e-01,-1.039002e+02,3.573574e-01,1.943986e+01,3.573574e-01,-5.198394e+01,3.573574e-01,-7.714336e+00,3.573574e-01,-2.602583e+01
3.578579e-01,-7.132427e+01,3.578579e-01,-1.039987e+02,3.578579e-01,1.861220e+01,3.578579e-01,-5.203313e+01,3.578579e-01,-7.606700e+00,3.578579e-01,-2.605033e+01
3.583584e-01,-7.149849e+01,3.583584e-01,-1.040972e+02,3.583584e-01,1.782755e+01,3.583584e-01,-5.208226e+01,3.583584e-01,-7.498344e+00,3.583584e-01,-2.607479e+01
3.588589e-01,-7.167226e+01,3.588589e-01,-1.041955e+02,3.588589e-01,1.708075e+01,3.588589e-01,-5.213131e+01,3.588589e-01,-7.389258e+00,3.588589e-01,-2.609922e+01
3.593594e-01,-7.184557e+01,3.593594e-01,-1.042936e+02,3.593594e-01,1.636756e+01,3.593594e-01,-5.218029e+01,3.593594e-01,-7.279430e+00,3.593594e-01,-2.612362e+01
3.598599e-01,-7.201844e+01,3.598599e-01,-1.043917e+02,3.598599e-01,1.568442e+01,3.598599e-01,-5.222921e+01,3.598599e-01,-7.168849e+00,3.598599e-01,-2.614798e+01
3.603604e-01,-7.219086e+01,3.603604e-01,-1.044895e+02,3.603604e-01,1.502835e+01,3.603604e-01,-5.227805e+01,3.603604e-01,-7.057503e+00,3.603604e-01,-2.617231e+01
3.608609e-01,-7.236283e+01,3.608609e-01,-1.045873e+02,3.608609e-01,1.439679e+01,3.608609e-01,-5.232683e+01,3.608609e-01,-6.945380e+00,3.608609e-01,-2.619660e+01
3.613614e-01,-7.253437e+01,3.613614e-01,-1.046849e+02,3.613614e-01,1.378755e+01,3.613614e-01,-5.237553e+01,3.613614e-01,-6.832467e+00,3.613614e-01,-2.622086e+01
3.618619e-01,-7.270547e+01,3.618619e-01,-1.047823e+02,3.618619e-01,1.319872e+01,3.618619e-01,-5.242417e+01,3.618619e-01,-6.718753e+00,3.618619e-01,-2.624509e+01
3.623624e-01,-7.287613e+01,3.623624e-01,-1.048796e+02,3.623624e-01,1.262867e+01,3.623624e-01,-5.247273e+01,3.623624e-01,-6.604224e+00,3.623624e-01,-2.626928e+01
3.628629e-01,-7.304635e+01,3.628629e-01,-1.049768e+02,3.628629e-01,1.207592e+01,3.628629e-01,-5.252123e+01,3.628629e-01,-6.488866e+00,3.628629e-01,-2.629343e+01
3.633634e-01,-7.321615e+01,3.633634e-01,-1.050739e+02,3.633634e-01,1.153921e+01,3.633634e-01,-5.256966e+01,3.633634e-01,-6.372666e+00,3.633634e-01,-2.631756e+01
3.638639e-01,-7.338552e+01,3.638639e-01,-1.051708e+02,3.638639e-01,1.101740e+01,3.638639e-01,-5.261803e+01,3.638639e-01,-6.255610e+00,3.638639e-01,-2.634165e+01
3.643644e-01,-7.355446e+01,3.643644e-01,-1.052675e+02,3.643644e-01,1.050948e+01,3.643644e-01,-5.266632e+01,3.643644e-01,-6.137684e+00,3.643644e-01,-2.636570e+01
3.648649e-01,-7.372297e+01,3.648649e-01,-1.053642e+02,3.648649e-01,1.001453e+01,3.648649e-01,-5.271455e+01,3.648649e-01,-6.018873e+00,3.648649e-01,-2.638973e+01
3.653654e-01,-7.389106e+01,3.653654e-01,-1.054607e+02,3.653654e-01,9.531744e+00,3.653654e-01,-5.276271e+01,3.653654e-01,-5.899162e+00,3.653654e-01,-2.641371e+01
3.658659e-01,-7.405873e+01,3.658659e-01,-1.055570e+02,3.658659e-01,9.060387e+00,3.658659e-01,-5.281080e+01,3.658659e-01,-5.778534e+00,3.658659e-01,-2.643767e+01
3.663664e-01,-7.422598e+01,3.663664e-01,-1.056533e+02,3.663664e-01,8.599792e+00,3.663664e-01,-5.285882e+01,3.663664e-01,-5.656975e+00,3.663664e-01,-2.646159e+01
3.668669e-01,-7.439282e+01,3.668669e-01,-1.057494e+02,3.668669e-01,8.149351e+00,3.668669e-01,-5.290678e+01,3.668669e-01,-5.534468e+00,3.668669e-01,-2.648548e+01
3.673674e-01,-7.455924e+01,3.673674e-01,-1.058453e+02,3.673674e-01,7.708513e+00,3.673674e-01,-5.295467e+01,3.673674e-01,-5.410996e+00,3.673674e-01,-2.650934e+01
3.678679e-01,-7.472525e+01,3.678679e-01,-1.059412e+02,3.678679e-01,7.276772e+00,3.678679e-01,-5.300249e+01,3.678679e-01,-5.286541e+00,3.678679e-01,-2.653316e+01
3.683684e-01,-7.489086e+01,3.683684e-01,-1.060368e+02,3.683684e-01,6.853664e+00,3.683684e-01,-5.305025e+01,3.683684e-01,-5.161087e+00,3.683684e-01,-2.655695e+01
3.688689e-01,-7.505605e+01,3.688689e-01,-1.061324e+02,3.688689e-01,6.438763e+00,3.688689e-01,-5.309794e+01,3.688689e-01,-5.034613e+00,3.688689e-01,-2.658071e+01
3.693694e-01,-7.522084e+01,3.693694e-01,-1.062278e+02,3.693694e-01,6.031676e+00,3.693694e-01,-5.314557e+01,3.693694e-01,-4.907103e+00,3.693694e-01,-2.660443e+01
3.698699e-01,-7.538522e+01,3.698699e-01,-1.063231e+02,3.698699e-01,5.632039e+00,3.698699e-01,-5.319313e+01,3.698699e-01,-4.778536e+00,3.698699e-01,-2.662813e+01
3.703704e-01,-7.554920e+01,3.703704e-01,-1.064183e+02,3.703704e-01,5.239517e+00,3.703704e-01,-5.324062e+01,3.703704e-01,-4.648892e+00,3.703704e-01,-2.665179e+01
3.708709e-01,-7.571279e+01,3.708709e-01,-1.065133e+02,3.708709e-01,4.853795e+00,3.708709e-01,-5.328805e+01,3.708709e-01,-4.518150e+00,3.708709e-01,-2.667541e+01
3.713714e-01,-7.587597e+01,3.713714e-01,-1.066082e+02,3.713714e-01,4.474585e+00,3.713714e-01,-5.333541e+01,3.713714e-01,-4.386291e+00,3.713714e-01,-2.669901e+01
3.718719e-01,-7.603877e+01,3.718719e-01,-1.067030e+02,3.718719e-01,4.101615e+00,3.718719e-01,-5.338271e+01,3.718719e-01,-4.253291e+00,3.718719e-01,-2.672257e+01
3.723724e-01,-7.620116e+01,3.723724e-01,-1.067976e+02,3.723724e-01,3.734632e+00,3.723724e-01,-5.342994e+01,3.723724e-01,-4.119128e+00,3.723724e-01,-2.674610e+01
3.728729e-01,-7.636317e+01,3.728729e-01,-1.068921e+02,3.728729e-01,3.373401e+00,3.728729e-01,-5.347711e+01,3.728729e-01,-3.983779e+00,3.728729e-01,-2.676960e+01
3.733734e-01,-7.652479e+01,3.733734e-01,-1.069865e+02,3.733734e-01,3.017699e+00,3.733734e-01,-5.352421e+01,3.733734e-01,-3.847221e+00,3.733734e-01,-2.679307e+01
3.738739e-01,-7.668602e+01,3.738739e-01,-1.070807e+02,3.738739e-01,2.667319e+00,3.738739e-01,-5.357125e+01,3.738739e-01,-3.709427e+00,3.738739e-01,-2.681650e+01
3.743744e-01,-7.684686e+01,3.743744e-01,-1.071748e+02,3.743744e-01,2.322066e+00,3.743744e-01,-5.361822e+01,3.743744e-01,-3.570374e+00,3.743744e-01,-2.683991e+01
3.748749e-01,-7.700732e+01,3.748749e-01,-1.072688e+02,3.748749e-01,1.981756e+00,3.748749e-01,-5.366513e+01,3.748749e-01,-3.430034e+00,3.748749e-01,-2.686328e+01
3.753754e-01,-7.716740e+01,3.753754e-01,-1.073627e+02,3.753754e-01,1.646216e+00,3.753754e-01,-5.371198e+01,3.753754e-01,-3.288381e+00,3.753754e-01,-2.688662e+01
3.758759e-01,-7.732710e+01,3.758759e-01,-1.074564e+02,3.758759e-01,1.315282e+00,3.758759e-01,-5.375876e+01,3.758759e-01,-3.145386e+00,3.758759e-01,-2.690993e+01
3.763764e-01,-7.748642e+01,3.763764e-01,-1.075500e+02,3.763764e-01,9.888016e-01,3.763764e-01,-5.380548e+01,3.763764e-01,-3.001021e+00,3.763764e-01,-2.693320e+01
3.768769e-01,-7.764536e+01,3.768769e-01,-1.076435e+02,3.768769e-01,6.666273e-01,3.768769e-01,-5.385214e+01,3.768769e-01,-2.855254e+00,3.768769e-01,-2.695645e+01
3.773774e-01,-7.780393e+01,3.773774e-01,-1.077369e+02,3.773774e-01,3.486213e-01,3.773774e-01,-5.389873e+01,3.773774e-01,-2.708056e+00,3.773774e-01,-2.697966e+01
3.778779e-01,-7.796213e+01,3.778779e-01,-1.078301e+02,3.778779e-01,3.465261e-02,3.778779e-01,-5.394526e+01,3.778779e-01,-2.559394e+00,3.778779e-01,-2.700285e+01
3.783784e-01,-7.811996e+01,3.783784e-01,-1.079232e+02,3.783784e-01,-2.754031e-01,3.783784e-01,-5.399172e+01,3.783784e-01,-2.409234e+00,3.783784e-01,-2.702600e+01
3.788789e-01,-7.827742e+01,3.788789e-01,-1.080161e+02,3.788789e-01,-5.816639e-01,3.788789e-01,-5.403813e+01,3.788789e-01,-2.257543e+00,3.788789e-01,-2.704912e+01
3.793794e-01,-7.843451e+01,3.793794e-01,-1.081090e+02,3.793794e-01,-8.842423e-01,3.793794e-01,-5.408447e+01,3.793794e-01,-2.104283e+00,3.793794e-01,-2.707221e+01
3.798799e-01,-7.859123e+01,3.798799e-01,-1.082017e+02,3.798799e-01,-1.183245e+00,3.798799e-01,-5.413075e+01,3.798799e-01,-1.949420e+00,3.798799e-01,-2.709527e+01
3.803804e-01,-7.874760e+01,3.803804e-01,-1.082943e+02,3.803804e-01,-1.478774e+00,3.803804e-01,-5.417696e+01,3.803804e-01,-1.792913e+00,3.803804e-01,-2.711830e+01
3.808809e-01,-7.890360e+01,3.808809e-01,-1.083868e+02,3.808809e-01,-1.770927e+00,3.808809e-01,-5.422312e+01,3.808809e-01,-1.634722e+00,3.808809e-01,-2.714129e+01
3.813814e-01,-7.905924e+01,3.813814e-01,-1.084791e+02,3.813814e-01,-2.059796e+00,3.813814e-01,-5.426921e+01,3.813814e-01,-1.474807e+00,3.813814e-01,-2.716426e+01
3.818819e-01,-7.921452e+01,3.818819e-01,-1.085713e+02,3.818819e-01,-2.345470e+00,3.818819e-01,-5.431524e+01,3.818819e-01,-1.313125e+00,3.818819e-01,-2.718720e+01
3.823824e-01,-7.936944e+01,3.823824e-01,-1.086634e+02,3.823824e-01,-2.628033e+00,3.823824e-01,-5.436121e+01,3.823824e-01,-1.149629e+00,3.823824e-01,-2.721010e+01
3.828829e-01,-7.952401e+01,3.828829e-01,-1.087554e+02,3.828829e-01,-2.907567e+00,3.828829e-01,-5.440712e+01,3.828829e-01,-9.842747e-01,3.828829e-01,-2.723298e+01
3.833834e-01,-7.967823e+01,3.833834e-01,-1.088472e+02,3.833834e-01,-3.184150e+00,3.833834e-01,-5.445297e+01,3.833834e-01,-8.170123e-01,3.833834e-01,-2.725582e+01
3.838839e-01,-7.983210e+01,3.838839e-01,-1.089390e+02,3.838839e-01,-3.457855e+00,3.838839e-01,-5.449875e+01,3.838839e-01,-6.477914e-01,3.838839e-01,-2.727864e+01
3.843844e-01,-7.998561e+01,3.843844e-01,-1.090306e+02,3.843844e-01,-3.728754e+00,3.843844e-01,-5.454448e+01,3.843844e-01,-4.765594e-01,3.843844e-01,-2.730142e+01
3.848849e-01,-8.013878e+01,3.848849e-01,-1.091221e+02,3.848849e-01,-3.996916e+00,3.848849e-01,-5.459014e+01,3.848849e-01,-3.032615e-01,3.848849e-01,-2.732418e+01
