f_fp_0,fp_0,f_fp_1,fp_1,f_fp_2,fp_2,f_fp_3,fp_3,f_bb,bb
2.397461e-01,-2.066831e+02,2.397461e-01,-1.706340e+02,2.397461e-01,-1.740972e+02,2.397461e-01,-2.055298e+02,2.397461e-01,-2.143424e+02
2.402344e-01,-2.082846e+02,2.402344e-01,-1.676793e+02,2.402344e-01,-1.748526e+02,2.402344e-01,-2.073917e+02,2.402344e-01,-2.153800e+02
2.407227e-01,-2.079270e+02,2.407227e-01,-1.659790e+02,2.407227e-01,-1.741965e+02,2.407227e-01,-2.054523e+02,2.407227e-01,-2.153125e+02
2.412109e-01,-2.079136e+02,2.412109e-01,-1.656413e+02,2.412109e-01,-1.731774e+02,2.412109e-01,-2.061499e+02,2.412109e-01,-2.154734e+02
2.416992e-01,-2.084574e+02,2.416992e-01,-1.652848e+02,2.416992e-01,-1.722615e+02,2.416992e-01,-2.060728e+02,2.416992e-01,-2.143428e+02
2.421875e-01,-2.088329e+02,2.421875e-01,-1.651073e+02,2.421875e-01,-1.711549e+02,2.421875e-01,-2.047400e+02,2.421875e-01,-2.148710e+02
2.426758e-01,-2.080757e+02,2.426758e-01,-1.650698e+02,2.426758e-01,-1.731989e+02,2.426758e-01,-2.045665e+02,2.426758e-01,-2.148356e+02
2.431641e-01,-2.079521e+02,2.431641e-01,-1.674304e+02,2.431641e-01,-1.739120e+02,2.431641e-01,-2.049105e+02,2.431641e-01,-2.127455e+02
2.436523e-01,-2.060222e+02,2.436523e-01,-1.691308e+02,2.436523e-01,-1.724596e+02,2.436523e-01,-2.057300e+02,2.436523e-01,-2.134450e+02
2.441406e-01,-2.061127e+02,2.441406e-01,-1.675361e+02,2.441406e-01,-1.695406e+02,2.441406e-01,-2.058265e+02,2.441406e-01,-2.142482e+02
2.446289e-01,-2.068623e+02,2.446289e-01,-1.683183e+02,2.446289e-01,-1.663641e+02,2.446289e-01,-2.053374e+02,2.446289e-01,-2.141882e+02
2.451172e-01,-2.067722e+02,2.451172e-01,-1.699729e+02,2.451172e-01,-1.674925e+02,2.451172e-01,-2.072653e+02,2.451172e-01,-2.124070e+02
2.456055e-01,-2.080995e+02,2.456055e-01,-1.739877e+02,2.456055e-01,-1.677644e+02,2.456055e-01,-2.061737e+02,2.456055e-01,-2.115306e+02
2.460938e-01,-2.077751e+02,2.460938e-01,-1.805589e+02,2.460938e-01,-1.668032e+02,2.460938e-01,-2.052119e+02,2.460938e-01,-2.131970e+02
2.465820e-01,-2.079226e+02,2.465820e-01,-1.764935e+02,2.465820e-01,-1.642653e+02,2.465820e-01,-2.057902e+02,2.465820e-01,-2.148946e+02
2.470703e-01,-2.069650e+02,2.470703e-01,-1.722154e+02,2.470703e-01,-1.626877e+02,2.470703e-01,-2.074215e+02,2.470703e-01,-2.117397e+02
2.475586e-01,-2.067089e+02,2.475586e-01,-1.682536e+02,2.475586e-01,-1.629604e+02,2.475586e-01,-2.090647e+02,2.475586e-01,-2.108246e+02
2.480469e-01,-2.083835e+02,2.480469e-01,-1.632081e+02,2.480469e-01,-1.636633e+02,2.480469e-01,-2.089871e+02,2.480469e-01,-2.100722e+02
2.485352e-01,-2.091565e+02,2.485352e-01,-1.616201e+02,2.485352e-01,-1.632818e+02,2.485352e-01,-2.052243e+02,2.485352e-01,-2.089332e+02
2.490234e-01,-2.078628e+02,2.490234e-01,-1.618396e+02,2.490234e-01,-1.618655e+02,2.490234e-01,-2.038351e+02,2.490234e-01,-2.075106e+02
2.495117e-01,-2.069997e+02,2.495117e-01,-1.594794e+02,2.495117e-01,-1.600428e+02,2.495117e-01,-2.059235e+02,2.495117e-01,-2.056624e+02
2.500000e-01,-2.061786e+02,2.500000e-01,-1.593473e+02,2.500000e-01,-1.611286e+02,2.500000e-01,-2.061955e+02,2.500000e-01,-2.039219e+02
2.504883e-01,-2.069391e+02,2.504883e-01,-1.596880e+02,2.504883e-01,-1.628418e+02,2.504883e-01,-2.035241e+02,2.504883e-01,-2.051530e+02
2.509766e-01,-2.098050e+02,2.509766e-01,-1.591544e+02,2.509766e-01,-1.629793e+02,2.509766e-01,-2.030285e+02,2.509766e-01,-2.079076e+02
2.514648e-01,-2.097521e+02,2.514648e-01,-1.601155e+02,2.514648e-01,-1.624586e+02,2.514648e-01,-2.049457e+02,2.514648e-01,-2.101550e+02
2.519531e-01,-2.098877e+02,2.519531e-01,-1.625238e+02,2.519531e-01,-1.631316e+02,2.519531e-01,-2.063864e+02,2.519531e-01,-2.108060e+02
2.524414e-01,-2.092990e+02,2.524414e-01,-1.641035e+02,2.524414e-01,-1.665944e+02,2.524414e-01,-2.089108e+02,2.524414e-01,-2.119203e+02
2.529297e-01,-2.089998e+02,2.529297e-01,-1.628424e+02,2.529297e-01,-1.696089e+02,2.529297e-01,-2.070326e+02,2.529297e-01,-2.147928e+02
2.534180e-01,-2.074634e+02,2.534180e-01,-1.628794e+02,2.534180e-01,-1.752867e+02,2.534180e-01,-2.049939e+02,2.534180e-01,-2.118653e+02
2.539062e-01,-2.084463e+02,2.539062e-01,-1.637882e+02,2.539062e-01,-1.798127e+02,2.539062e-01,-2.055345e+02,2.539062e-01,-2.117960e+02
2.543945e-01,-2.078899e+02,2.543945e-01,-1.637483e+02,2.543945e-01,-1.764032e+02,2.543945e-01,-2.045213e+02,2.543945e-01,-2.146752e+02
2.548828e-01,-2.086109e+02,2.548828e-01,-1.663545e+02,2.548828e-01,-1.729513e+02,2.548828e-01,-2.047823e+02,2.548828e-01,-2.152950e+02
2.553711e-01,-2.086241e+02,2.553711e-01,-1.684146e+02,2.553711e-01,-1.693604e+02,2.553711e-01,-2.065117e+02,2.553711e-01,-2.141206e+02
2.558594e-01,-2.073447e+02,2.558594e-01,-1.687834e+02,2.558594e-01,-1.680064e+02,2.558594e-01,-2.051357e+02,2.558594e-01,-2.127363e+02
2.563477e-01,-2.064214e+02,2.563477e-01,-1.696380e+02,2.563477e-01,-1.676171e+02,2.563477e-01,-2.034995e+02,2.563477e-01,-2.114218e+02
2.568359e-01,-2.070419e+02,2.568359e-01,-1.699724e+02,2.568359e-01,-1.700387e+02,2.568359e-01,-2.024133e+02,2.568359e-01,-2.115007e+02
2.573242e-01,-2.092800e+02,2.573242e-01,-1.717439e+02,2.573242e-01,-1.705153e+02,2.573242e-01,-2.031421e+02,2.573242e-01,-2.140591e+02
2.578125e-01,-2.109989e+02,2.578125e-01,-1.733484e+02,2.578125e-01,-1.675542e+02,2.578125e-01,-2.050641e+02,2.578125e-01,-2.144820e+02
2.583008e-01,-2.089995e+02,2.583008e-01,-1.722999e+02,2.583008e-01,-1.665217e+02,2.583008e-01,-2.059165e+02,2.583008e-01,-2.144255e+02
2.587891e-01,-2.069283e+02,2.587891e-01,-1.723623e+02,2.587891e-01,-1.673808e+02,2.587891e-01,-2.061026e+02,2.587891e-01,-2.156199e+02
2.592773e-01,-2.082435e+02,2.592773e-01,-1.740355e+02,2.592773e-01,-1.676180e+02,2.592773e-01,-2.054254e+02,2.592773e-01,-2.168571e+02
2.597656e-01,-2.098352e+02,2.597656e-01,-1.748033e+02,2.597656e-01,-1.682361e+02,2.597656e-01,-2.060619e+02,2.597656e-01,-2.159783e+02
2.602539e-01,-2.088935e+02,2.602539e-01,-1.775731e+02,2.602539e-01,-1.686717e+02,2.602539e-01,-2.067102e+02,2.602539e-01,-2.151466e+02
2.607422e-01,-2.095838e+02,2.607422e-01,-1.774544e+02,2.607422e-01,-1.693578e+02,2.607422e-01,-2.067106e+02,2.607422e-01,-2.145854e+02
2.612305e-01,-2.098414e+02,2.612305e-01,-1.774475e+02,2.612305e-01,-1.702533e+02,2.612305e-01,-2.057299e+02,2.612305e-01,-2.141113e+02
2.617188e-01,-2.087239e+02,2.617188e-01,-1.799861e+02,2.617188e-01,-1.712046e+02,2.617188e-01,-2.057213e+02,2.617188e-01,-2.151341e+02
2.622070e-01,-2.082531e+02,2.622070e-01,-1.808807e+02,2.622070e-01,-1.715744e+02,2.622070e-01,-2.065996e+02,2.622070e-01,-2.161521e+02
2.626953e-01,-2.095920e+02,2.626953e-01,-1.787441e+02,2.626953e-01,-1.738898e+02,2.626953e-01,-2.073148e+02,2.626953e-01,-2.151958e+02
2.631836e-01,-2.093900e+02,2.631836e-01,-1.783578e+02,2.631836e-01,-1.767547e+02,2.631836e-01,-2.086704e+02,2.631836e-01,-2.149859e+02
2.636719e-01,-2.073568e+02,2.636719e-01,-1.804127e+02,2.636719e-01,-1.793579e+02,2.636719e-01,-2.060592e+02,2.636719e-01,-2.157466e+02
2.641602e-01,-2.073020e+02,2.641602e-01,-1.812989e+02,2.641602e-01,-1.844343e+02,2.641602e-01,-2.022847e+02,2.641602e-01,-2.164245e+02
2.646484e-01,-2.084092e+02,2.646484e-01,-1.811112e+02,2.646484e-01,-1.897232e+02,2.646484e-01,-2.009978e+02,2.646484e-01,-2.184841e+02
2.651367e-01,-2.086627e+02,2.651367e-01,-1.828588e+02,2.651367e-01,-1.871295e+02,2.651367e-01,-2.026109e+02,2.651367e-01,-2.181021e+02
2.656250e-01,-2.095030e+02,2.656250e-01,-1.827265e+02,2.656250e-01,-1.819614e+02,2.656250e-01,-2.046958e+02,2.656250e-01,-2.170343e+02
2.661133e-01,-2.125135e+02,2.661133e-01,-1.827718e+02,2.661133e-01,-1.777316e+02,2.661133e-01,-2.034175e+02,2.661133e-01,-2.161348e+02
2.666016e-01,-2.108396e+02,2.666016e-01,-1.832141e+02,2.666016e-01,-1.742653e+02,2.666016e-01,-2.036508e+02,2.666016e-01,-2.162845e+02
2.670898e-01,-2.097296e+02,2.670898e-01,-1.840980e+02,2.670898e-01,-1.738919e+02,2.670898e-01,-2.041303e+02,2.670898e-01,-2.159264e+02
2.675781e-01,-2.093027e+02,2.675781e-01,-1.857891e+02,2.675781e-01,-1.752876e+02,2.675781e-01,-2.041935e+02,2.675781e-01,-2.153175e+02
2.680664e-01,-2.100900e+02,2.680664e-01,-1.867896e+02,2.680664e-01,-1.759348e+02,2.680664e-01,-2.033808e+02,2.680664e-01,-2.148751e+02
2.685547e-01,-2.104305e+02,2.685547e-01,-1.858088e+02,2.685547e-01,-1.731200e+02,2.685547e-01,-2.057498e+02,2.685547e-01,-2.143781e+02
2.690430e-01,-2.099750e+02,2.690430e-01,-1.862700e+02,2.690430e-01,-1.715318e+02,2.690430e-01,-2.068202e+02,2.690430e-01,-2.154819e+02
2.695312e-01,-2.094726e+02,2.695312e-01,-1.855390e+02,2.695312e-01,-1.709995e+02,2.695312e-01,-2.067027e+02,2.695312e-01,-2.157586e+02
2.700195e-01,-2.091287e+02,2.700195e-01,-1.859457e+02,2.700195e-01,-1.698908e+02,2.700195e-01,-2.051976e+02,2.700195e-01,-2.177793e+02
2.705078e-01,-2.090228e+02,2.705078e-01,-1.872558e+02,2.705078e-01,-1.722672e+02,2.705078e-01,-2.050826e+02,2.705078e-01,-2.169987e+02
2.709961e-01,-2.112679e+02,2.709961e-01,-1.890108e+02,2.709961e-01,-1.702669e+02,2.709961e-01,-2.039795e+02,2.709961e-01,-2.167365e+02
2.714844e-01,-2.101526e+02,2.714844e-01,-1.870935e+02,2.714844e-01,-1.678968e+02,2.714844e-01,-2.041599e+02,2.714844e-01,-2.200491e+02
2.719727e-01,-2.085265e+02,2.719727e-01,-1.879632e+02,2.719727e-01,-1.708510e+02,2.719727e-01,-2.046568e+02,2.719727e-01,-2.174105e+02
2.724609e-01,-2.107289e+02,2.724609e-01,-1.899268e+02,2.724609e-01,-1.705024e+02,2.724609e-01,-2.045641e+02,2.724609e-01,-2.149595e+02
2.729492e-01,-2.113267e+02,2.729492e-01,-1.898934e+02,2.729492e-01,-1.687015e+02,2.729492e-01,-2.037622e+02,2.729492e-01,-2.139665e+02
2.734375e-01,-2.100612e+02,2.734375e-01,-1.913632e+02,2.734375e-01,-1.690010e+02,2.734375e-01,-2.045784e+02,2.734375e-01,-2.135854e+02
2.739258e-01,-2.101426e+02,2.739258e-01,-1.906932e+02,2.739258e-01,-1.684547e+02,2.739258e-01,-2.053232e+02,2.739258e-01,-2.151463e+02
2.744141e-01,-2.096138e+02,2.744141e-01,-1.902870e+02,2.744141e-01,-1.695968e+02,2.744141e-01,-2.037171e+02,2.744141e-01,-2.145871e+02
2.749023e-01,-2.084499e+02,2.749023e-01,-1.908079e+02,2.749023e-01,-1.703186e+02,2.749023e-01,-2.024610e+02,2.749023e-01,-2.155112e+02
2.753906e-01,-2.071923e+02,2.753906e-01,-1.910562e+02,2.753906e-01,-1.729152e+02,2.753906e-01,-2.011786e+02,2.753906e-01,-2.164223e+02
2.758789e-01,-2.065472e+02,2.758789e-01,-1.914458e+02,2.758789e-01,-1.737511e+02,2.758789e-01,-2.011494e+02,2.758789e-01,-2.154356e+02
2.763672e-01,-2.065329e+02,2.763672e-01,-1.929639e+02,2.763672e-01,-1.721807e+02,2.763672e-01,-2.023382e+02,2.763672e-01,-2.137002e+02
2.768555e-01,-2.069269e+02,2.768555e-01,-1.928585e+02,2.768555e-01,-1.724695e+02,2.768555e-01,-2.041876e+02,2.768555e-01,-2.151040e+02
2.773438e-01,-2.086693e+02,2.773438e-01,-1.918282e+02,2.773438e-01,-1.745804e+02,2.773438e-01,-2.037068e+02,2.773438e-01,-2.167639e+02
2.778320e-01,-2.097092e+02,2.778320e-01,-1.937420e+02,2.778320e-01,-1.752483e+02,2.778320e-01,-2.023144e+02,2.778320e-01,-2.182647e+02
2.783203e-01,-2.099109e+02,2.783203e-01,-1.939183e+02,2.783203e-01,-1.750218e+02,2.783203e-01,-2.029368e+02,2.783203e-01,-2.176485e+02
2.788086e-01,-2.106631e+02,2.788086e-01,-1.942007e+02,2.788086e-01,-1.760209e+02,2.788086e-01,-2.029579e+02,2.788086e-01,-2.158171e+02
2.792969e-01,-2.086976e+02,2.792969e-01,-1.948412e+02,2.792969e-01,-1.782501e+02,2.792969e-01,-2.028452e+02,2.792969e-01,-2.159087e+02
2.797852e-01,-2.085716e+02,2.797852e-01,-1.938016e+02,2.797852e-01,-1.822545e+02,2.797852e-01,-2.029762e+02,2.797852e-01,-2.167400e+02
2.802734e-01,-2.090290e+02,2.802734e-01,-1.930565e+02,2.802734e-01,-8.601241e+01,2.802734e-01,-2.038050e+02,2.802734e-01,-2.146549e+02
2.807617e-01,-2.077909e+02,2.807617e-01,-1.944028e+02,2.807617e-01,-7.009480e+01,2.807617e-01,-2.010227e+02,2.807617e-01,-2.032145e+02
2.812500e-01,-2.047879e+02,2.812500e-01,-1.941435e+02,2.812500e-01,-6.558861e+01,2.812500e-01,-1.977870e+02,2.812500e-01,-1.988766e+02
2.817383e-01,-2.065183e+02,2.817383e-01,-1.951963e+02,2.817383e-01,-7.009479e+01,2.817383e-01,-1.995954e+02,2.817383e-01,-2.038303e+02
2.822266e-01,-2.083308e+02,2.822266e-01,-1.958922e+02,2.822266e-01,-8.601237e+01,2.822266e-01,-2.034079e+02,2.822266e-01,-2.173684e+02
2.827148e-01,-2.074965e+02,2.827148e-01,-1.961970e+02,2.827148e-01,-1.807721e+02,2.827148e-01,-2.037350e+02,2.827148e-01,-2.160981e+02
2.832031e-01,-2.086507e+02,2.832031e-01,-1.981790e+02,2.832031e-01,-1.781619e+02,2.832031e-01,-2.032689e+02,2.832031e-01,-2.152587e+02
2.836914e-01,-2.106923e+02,2.836914e-01,-2.001568e+02,2.836914e-01,-1.780593e+02,2.836914e-01,-2.032175e+02,2.836914e-01,-2.146288e+02
2.841797e-01,-2.111535e+02,2.841797e-01,-1.964138e+02,2.841797e-01,-1.777120e+02,2.841797e-01,-2.035440e+02,2.841797e-01,-2.155825e+02
2.846680e-01,-2.119550e+02,2.846680e-01,-1.953280e+02,2.846680e-01,-1.750884e+02,2.846680e-01,-2.042831e+02,2.846680e-01,-2.166522e+02
2.851562e-01,-2.127786e+02,2.851562e-01,-1.981534e+02,2.851562e-01,-1.741438e+02,2.851562e-01,-2.037406e+02,2.851562e-01,-2.179853e+02
2.856445e-01,-2.115016e+02,2.856445e-01,-1.993746e+02,2.856445e-01,-1.722359e+02,2.856445e-01,-2.018294e+02,2.856445e-01,-2.177554e+02
2.861328e-01,-2.109660e+02,2.861328e-01,-1.970059e+02,2.861328e-01,-1.720784e+02,2.861328e-01,-2.013077e+02,2.861328e-01,-2.158953e+02
2.866211e-01,-2.100983e+02,2.866211e-01,-1.944518e+02,2.866211e-01,-1.731375e+02,2.866211e-01,-2.045631e+02,2.866211e-01,-2.163531e+02
2.871094e-01,-2.120879e+02,2.871094e-01,-1.942703e+02,2.871094e-01,-1.734597e+02,2.871094e-01,-2.056105e+02,2.871094e-01,-2.151226e+02
2.875977e-01,-2.136916e+02,2.875977e-01,-1.952735e+02,2.875977e-01,-1.706044e+02,2.875977e-01,-2.025036e+02,2.875977e-01,-2.156965e+02
2.880859e-01,-2.122620e+02,2.880859e-01,-1.968376e+02,2.880859e-01,-1.697431e+02,2.880859e-01,-2.022593e+02,2.880859e-01,-2.181687e+02
2.885742e-01,-2.123490e+02,2.885742e-01,-1.975996e+02,2.885742e-01,-1.712458e+02,2.885742e-01,-2.022306e+02,2.885742e-01,-2.196707e+02
2.890625e-01,-2.121647e+02,2.890625e-01,-1.957411e+02,2.890625e-01,-1.711456e+02,2.890625e-01,-2.037315e+02,2.890625e-01,-2.183438e+02
2.895508e-01,-2.101533e+02,2.895508e-01,-1.969396e+02,2.895508e-01,-1.701903e+02,2.895508e-01,-2.057655e+02,2.895508e-01,-2.175999e+02
2.900391e-01,-2.094926e+02,2.900391e-01,-1.988924e+02,2.900391e-01,-1.707403e+02,2.900391e-01,-2.051833e+02,2.900391e-01,-2.178340e+02
2.905273e-01,-2.107098e+02,2.905273e-01,-1.983983e+02,2.905273e-01,-1.713944e+02,2.905273e-01,-2.036571e+02,2.905273e-01,-2.164500e+02
2.910156e-01,-2.103866e+02,2.910156e-01,-1.986228e+02,2.910156e-01,-1.717046e+02,2.910156e-01,-2.026229e+02,2.910156e-01,-2.172793e+02
2.915039e-01,-2.106410e+02,2.915039e-01,-1.992216e+02,2.915039e-01,-1.708258e+02,2.915039e-01,-2.034644e+02,2.915039e-01,-2.188793e+02
2.919922e-01,-2.127098e+02,2.919922e-01,-1.980355e+02,2.919922e-01,-1.685882e+02,2.919922e-01,-2.029700e+02,2.919922e-01,-2.177000e+02
2.924805e-01,-2.110116e+02,2.924805e-01,-1.975086e+02,2.924805e-01,-1.706013e+02,2.924805e-01,-2.022906e+02,2.924805e-01,-2.155064e+02
2.929688e-01,-2.087291e+02,2.929688e-01,-1.974695e+02,2.929688e-01,-1.728130e+02,2.929688e-01,-2.013414e+02,2.929688e-01,-2.155341e+02
2.934570e-01,-2.075511e+02,2.934570e-01,-1.975796e+02,2.934570e-01,-1.717506e+02,2.934570e-01,-2.016280e+02,2.934570e-01,-2.158484e+02
2.939453e-01,-2.078467e+02,2.939453e-01,-1.989259e+02,2.939453e-01,-1.695344e+02,2.939453e-01,-2.044767e+02,2.939453e-01,-2.153404e+02
2.944336e-01,-2.088340e+02,2.944336e-01,-1.993741e+02,2.944336e-01,-1.685925e+02,2.944336e-01,-2.064194e+02,2.944336e-01,-2.142709e+02
2.949219e-01,-2.116622e+02,2.949219e-01,-1.989403e+02,2.949219e-01,-1.686314e+02,2.949219e-01,-2.048457e+02,2.949219e-01,-2.152624e+02
2.954102e-01,-2.119992e+02,2.954102e-01,-1.993540e+02,2.954102e-01,-1.693879e+02,2.954102e-01,-2.020176e+02,2.954102e-01,-2.159038e+02
2.958984e-01,-2.118926e+02,2.958984e-01,-1.993369e+02,2.958984e-01,-1.712289e+02,2.958984e-01,-2.039748e+02,2.958984e-01,-2.155297e+02
2.963867e-01,-2.102746e+02,2.963867e-01,-1.996023e+02,2.963867e-01,-1.726375e+02,2.963867e-01,-2.032100e+02,2.963867e-01,-2.160962e+02
2.968750e-01,-2.093950e+02,2.968750e-01,-1.981605e+02,2.968750e-01,-1.728341e+02,2.968750e-01,-2.012237e+02,2.968750e-01,-2.161910e+02
2.973633e-01,-2.105281e+02,2.973633e-01,-1.989597e+02,2.973633e-01,-1.736907e+02,2.973633e-01,-2.024005e+02,2.973633e-01,-2.153051e+02
2.978516e-01,-2.114758e+02,2.978516e-01,-2.010619e+02,2.978516e-01,-1.755377e+02,2.978516e-01,-2.039986e+02,2.978516e-01,-2.161574e+02
2.983398e-01,-2.137473e+02,2.983398e-01,-1.999509e+02,2.983398e-01,-1.798925e+02,2.983398e-01,-2.022297e+02,2.983398e-01,-2.154803e+02
2.988281e-01,-2.125668e+02,2.988281e-01,-1.998750e+02,2.988281e-01,-1.794691e+02,2.988281e-01,-2.021552e+02,2.988281e-01,-2.144824e+02
2.993164e-01,-2.123376e+02,2.993164e-01,-2.007898e+02,2.993164e-01,-1.785696e+02,2.993164e-01,-2.014133e+02,2.993164e-01,-2.150100e+02
2.998047e-01,-2.119341e+02,2.998047e-01,-2.011266e+02,2.998047e-01,-1.805305e+02,2.998047e-01,-2.009269e+02,2.998047e-01,-2.154365e+02
3.002930e-01,-2.099118e+02,3.002930e-01,-2.011600e+02,3.002930e-01,-1.841948e+02,3.002930e-01,-2.034692e+02,3.002930e-01,-2.143777e+02
3.007812e-01,-2.104037e+02,3.007812e-01,-2.009512e+02,3.007812e-01,-1.877308e+02,3.007812e-01,-2.045723e+02,3.007812e-01,-2.151139e+02
3.012695e-01,-2.122320e+02,3.012695e-01,-2.003938e+02,3.012695e-01,-1.927657e+02,3.012695e-01,-2.043555e+02,3.012695e-01,-2.160710e+02
3.017578e-01,-2.131378e+02,3.017578e-01,-2.001490e+02,3.017578e-01,-1.950709e+02,3.017578e-01,-2.037173e+02,3.017578e-01,-2.176536e+02
3.022461e-01,-2.124350e+02,3.022461e-01,-2.003744e+02,3.022461e-01,-1.896357e+02,3.022461e-01,-2.025531e+02,3.022461e-01,-2.164748e+02
3.027344e-01,-2.123346e+02,3.027344e-01,-2.006920e+02,3.027344e-01,-1.863608e+02,3.027344e-01,-2.004384e+02,3.027344e-01,-2.151083e+02
3.032227e-01,-2.107860e+02,3.032227e-01,-2.005554e+02,3.032227e-01,-1.843386e+02,3.032227e-01,-2.005858e+02,3.032227e-01,-2.146833e+02
3.037109e-01,-2.117473e+02,3.037109e-01,-2.006504e+02,3.037109e-01,-1.813203e+02,3.037109e-01,-2.004670e+02,3.037109e-01,-2.167522e+02
3.041992e-01,-2.134078e+02,3.041992e-01,-2.027113e+02,3.041992e-01,-1.809790e+02,3.041992e-01,-2.005899e+02,3.041992e-01,-2.163317e+02
3.046875e-01,-2.110820e+02,3.046875e-01,-2.015677e+02,3.046875e-01,-1.803765e+02,3.046875e-01,-2.017330e+02,3.046875e-01,-2.153762e+02
3.051758e-01,-2.094176e+02,3.051758e-01,-2.007721e+02,3.051758e-01,-1.767225e+02,3.051758e-01,-2.004505e+02,3.051758e-01,-2.159803e+02
3.056641e-01,-2.089306e+02,3.056641e-01,-2.025945e+02,3.056641e-01,-1.734212e+02,3.056641e-01,-1.991729e+02,3.056641e-01,-2.129849e+02
3.061523e-01,-2.102866e+02,3.061523e-01,-2.041257e+02,3.061523e-01,-1.741775e+02,3.061523e-01,-2.009113e+02,3.061523e-01,-2.122140e+02
3.066406e-01,-2.104628e+02,3.066406e-01,-2.024028e+02,3.066406e-01,-1.740660e+02,3.066406e-01,-2.016498e+02,3.066406e-01,-2.138569e+02
3.071289e-01,-2.099924e+02,3.071289e-01,-2.005022e+02,3.071289e-01,-1.721190e+02,3.071289e-01,-2.020307e+02,3.071289e-01,-2.148048e+02
3.076172e-01,-2.105545e+02,3.076172e-01,-1.997126e+02,3.076172e-01,-1.713477e+02,3.076172e-01,-2.027215e+02,3.076172e-01,-2.137030e+02
3.081055e-01,-2.106133e+02,3.081055e-01,-1.986854e+02,3.081055e-01,-1.725273e+02,3.081055e-01,-2.018250e+02,3.081055e-01,-2.107975e+02
3.085938e-01,-2.111899e+02,3.085938e-01,-1.992088e+02,3.085938e-01,-1.724489e+02,3.085938e-01,-2.015594e+02,3.085938e-01,-2.106844e+02
3.090820e-01,-2.111560e+02,3.090820e-01,-2.033321e+02,3.090820e-01,-1.722813e+02,3.090820e-01,-2.014337e+02,3.090820e-01,-2.123035e+02
3.095703e-01,-2.113418e+02,3.095703e-01,-2.034045e+02,3.095703e-01,-1.730524e+02,3.095703e-01,-2.008484e+02,3.095703e-01,-2.099888e+02
3.100586e-01,-2.130878e+02,3.100586e-01,-2.007139e+02,3.100586e-01,-1.718801e+02,3.100586e-01,-2.017236e+02,3.100586e-01,-2.076619e+02
3.105469e-01,-2.114079e+02,3.105469e-01,-2.008040e+02,3.105469e-01,-1.702805e+02,3.105469e-01,-2.023470e+02,3.105469e-01,-2.070127e+02
3.110352e-01,-2.109440e+02,3.110352e-01,-2.038678e+02,3.110352e-01,-1.695431e+02,3.110352e-01,-2.016322e+02,3.110352e-01,-2.058885e+02
3.115234e-01,-2.108429e+02,3.115234e-01,-2.044269e+02,3.115234e-01,-1.708052e+02,3.115234e-01,-1.998477e+02,3.115234e-01,-2.038379e+02
3.120117e-01,-2.098739e+02,3.120117e-01,-2.017747e+02,3.120117e-01,-1.716184e+02,3.120117e-01,-1.995855e+02,3.120117e-01,-2.005554e+02
3.125000e-01,-2.119683e+02,3.125000e-01,-2.005128e+02,3.125000e-01,-1.714965e+02,3.125000e-01,-2.020217e+02,3.125000e-01,-1.986786e+02
3.129883e-01,-2.110983e+02,3.129883e-01,-2.000693e+02,3.129883e-01,-1.711650e+02,3.129883e-01,-2.044855e+02,3.129883e-01,-2.006485e+02
3.134766e-01,-2.090687e+02,3.134766e-01,-2.012301e+02,3.134766e-01,-1.693626e+02,3.134766e-01,-2.017393e+02,3.134766e-01,-2.039084e+02
3.139648e-01,-2.092289e+02,3.139648e-01,-2.012980e+02,3.139648e-01,-1.698566e+02,3.139648e-01,-2.001043e+02,3.139648e-01,-2.060005e+02
3.144531e-01,-2.091530e+02,3.144531e-01,-2.007766e+02,3.144531e-01,-1.698877e+02,3.144531e-01,-2.004031e+02,3.144531e-01,-2.072790e+02
3.149414e-01,-2.122726e+02,3.149414e-01,-2.018107e+02,3.149414e-01,-1.710742e+02,3.149414e-01,-2.013114e+02,3.149414e-01,-2.083262e+02
3.154297e-01,-2.137216e+02,3.154297e-01,-2.025889e+02,3.154297e-01,-1.728325e+02,3.154297e-01,-2.003103e+02,3.154297e-01,-2.107359e+02
3.159180e-01,-2.117652e+02,3.159180e-01,-2.026591e+02,3.159180e-01,-1.721542e+02,3.159180e-01,-2.002522e+02,3.159180e-01,-2.134958e+02
3.164062e-01,-2.103836e+02,3.164062e-01,-2.030629e+02,3.164062e-01,-1.743221e+02,3.164062e-01,-1.998842e+02,3.164062e-01,-2.119784e+02
3.168945e-01,-2.099801e+02,3.168945e-01,-2.024236e+02,3.168945e-01,-1.742878e+02,3.168945e-01,-1.995785e+02,3.168945e-01,-2.114760e+02
3.173828e-01,-2.103593e+02,3.173828e-01,-2.011370e+02,3.173828e-01,-1.731620e+02,3.173828e-01,-2.013967e+02,3.173828e-01,-2.142159e+02
3.178711e-01,-2.101411e+02,3.178711e-01,-2.014499e+02,3.178711e-01,-1.740063e+02,3.178711e-01,-2.023574e+02,3.178711e-01,-2.141056e+02
3.183594e-01,-2.101315e+02,3.183594e-01,-2.027050e+02,3.183594e-01,-1.747577e+02,3.183594e-01,-2.013801e+02,3.183594e-01,-2.139324e+02
3.188477e-01,-2.108130e+02,3.188477e-01,-2.031444e+02,3.188477e-01,-1.731765e+02,3.188477e-01,-2.005729e+02,3.188477e-01,-2.148085e+02
3.193359e-01,-2.111818e+02,3.193359e-01,-2.011961e+02,3.193359e-01,-1.729865e+02,3.193359e-01,-1.997547e+02,3.193359e-01,-2.154165e+02
