f_fp_0,fp_0,f_fp_1,fp_1,f_fp_2,fp_2,f_fp_3,fp_3,f_fp_4,fp_4,f_fp_5,fp_5,f_fp_6,fp_6,f_fp_7,fp_7,f_bb,bb
3.090820e-01,-2.517842e+02,3.090820e-01,-2.548452e+02,3.090820e-01,-2.448725e+02,3.090820e-01,-2.393023e+02,3.090820e-01,-1.975813e+02,3.090820e-01,-1.862592e+02,3.090820e-01,-2.381510e+02,3.090820e-01,-2.457559e+02,3.090820e-01,-2.630920e+02
3.095703e-01,-2.530224e+02,3.095703e-01,-2.516601e+02,3.095703e-01,-2.438204e+02,3.095703e-01,-2.387554e+02,3.095703e-01,-2.013510e+02,3.095703e-01,-1.847833e+02,3.095703e-01,-2.373613e+02,3.095703e-01,-2.442809e+02,3.095703e-01,-2.616001e+02
3.100586e-01,-2.526445e+02,3.100586e-01,-2.493803e+02,3.100586e-01,-2.449594e+02,3.100586e-01,-2.371148e+02,3.100586e-01,-1.937895e+02,3.100586e-01,-1.838766e+02,3.100586e-01,-2.371698e+02,3.100586e-01,-2.452417e+02,3.100586e-01,-2.598294e+02
3.105469e-01,-2.530620e+02,3.105469e-01,-2.511678e+02,3.105469e-01,-2.456579e+02,3.105469e-01,-2.361140e+02,3.105469e-01,-1.863367e+02,3.105469e-01,-1.820529e+02,3.105469e-01,-2.357719e+02,3.105469e-01,-2.471560e+02,3.105469e-01,-2.585914e+02
3.110352e-01,-2.552249e+02,3.110352e-01,-2.524307e+02,3.110352e-01,-2.436842e+02,3.110352e-01,-2.367189e+02,3.110352e-01,-1.814052e+02,3.110352e-01,-1.840510e+02,3.110352e-01,-2.356735e+02,3.110352e-01,-2.449840e+02,3.110352e-01,-2.566915e+02
3.115234e-01,-2.545264e+02,3.115234e-01,-2.508747e+02,3.115234e-01,-2.442329e+02,3.115234e-01,-2.396993e+02,3.115234e-01,-1.802877e+02,3.115234e-01,-1.833426e+02,3.115234e-01,-2.362838e+02,3.115234e-01,-2.462173e+02,3.115234e-01,-2.544511e+02
3.120117e-01,-2.536218e+02,3.120117e-01,-2.505192e+02,3.120117e-01,-2.438514e+02,3.120117e-01,-2.389156e+02,3.120117e-01,-1.794888e+02,3.120117e-01,-1.809008e+02,3.120117e-01,-2.377593e+02,3.120117e-01,-2.460957e+02,3.120117e-01,-2.516765e+02
3.125000e-01,-2.539540e+02,3.125000e-01,-2.512486e+02,3.125000e-01,-2.426272e+02,3.125000e-01,-2.379442e+02,3.125000e-01,-1.781439e+02,3.125000e-01,-1.797253e+02,3.125000e-01,-2.363617e+02,3.125000e-01,-2.458828e+02,3.125000e-01,-2.504181e+02
3.129883e-01,-2.539225e+02,3.129883e-01,-2.500384e+02,3.129883e-01,-2.446786e+02,3.129883e-01,-2.374752e+02,3.129883e-01,-1.796159e+02,3.129883e-01,-1.780685e+02,3.129883e-01,-2.364375e+02,3.129883e-01,-2.447626e+02,3.129883e-01,-2.516362e+02
3.134766e-01,-2.547153e+02,3.134766e-01,-2.486128e+02,3.134766e-01,-2.447922e+02,3.134766e-01,-2.362082e+02,3.134766e-01,-1.806809e+02,3.134766e-01,-1.808581e+02,3.134766e-01,-2.374789e+02,3.134766e-01,-2.444074e+02,3.134766e-01,-2.553006e+02
3.139648e-01,-2.537238e+02,3.139648e-01,-2.485462e+02,3.139648e-01,-2.445141e+02,3.139648e-01,-2.358491e+02,3.139648e-01,-1.810113e+02,3.139648e-01,-1.825957e+02,3.139648e-01,-2.373164e+02,3.139648e-01,-2.456400e+02,3.139648e-01,-2.579160e+02
3.144531e-01,-2.550632e+02,3.144531e-01,-2.513124e+02,3.144531e-01,-2.473294e+02,3.144531e-01,-2.368611e+02,3.144531e-01,-1.828119e+02,3.144531e-01,-1.849235e+02,3.144531e-01,-2.376475e+02,3.144531e-01,-2.440568e+02,3.144531e-01,-2.601131e+02
3.149414e-01,-2.549733e+02,3.149414e-01,-2.517873e+02,3.149414e-01,-2.464995e+02,3.149414e-01,-2.401988e+02,3.149414e-01,-1.851152e+02,3.149414e-01,-1.892263e+02,3.149414e-01,-2.379832e+02,3.149414e-01,-2.427102e+02,3.149414e-01,-2.598455e+02
3.154297e-01,-2.558989e+02,3.154297e-01,-2.514646e+02,3.154297e-01,-2.448651e+02,3.154297e-01,-2.432730e+02,3.154297e-01,-1.859796e+02,3.154297e-01,-1.963159e+02,3.154297e-01,-2.388231e+02,3.154297e-01,-2.430175e+02,3.154297e-01,-2.612099e+02
3.159180e-01,-2.551342e+02,3.159180e-01,-2.509044e+02,3.159180e-01,-2.457705e+02,3.159180e-01,-2.399620e+02,3.159180e-01,-1.853642e+02,3.159180e-01,-1.977199e+02,3.159180e-01,-2.375144e+02,3.159180e-01,-2.438294e+02,3.159180e-01,-2.611100e+02
3.164062e-01,-2.539961e+02,3.164062e-01,-2.512354e+02,3.164062e-01,-2.465080e+02,3.164062e-01,-2.381476e+02,3.164062e-01,-1.866705e+02,3.164062e-01,-1.927764e+02,3.164062e-01,-2.367232e+02,3.164062e-01,-2.452882e+02,3.164062e-01,-2.616024e+02
3.168945e-01,-2.532312e+02,3.168945e-01,-2.511946e+02,3.168945e-01,-2.456005e+02,3.168945e-01,-2.378288e+02,3.168945e-01,-1.892536e+02,3.168945e-01,-1.901227e+02,3.168945e-01,-2.373416e+02,3.168945e-01,-2.451850e+02,3.168945e-01,-2.614839e+02
3.173828e-01,-2.532059e+02,3.173828e-01,-2.510234e+02,3.173828e-01,-2.443305e+02,3.173828e-01,-2.372629e+02,3.173828e-01,-1.908393e+02,3.173828e-01,-1.906195e+02,3.173828e-01,-2.364123e+02,3.173828e-01,-2.454352e+02,3.173828e-01,-2.624355e+02
3.178711e-01,-2.539502e+02,3.178711e-01,-2.517402e+02,3.178711e-01,-2.433895e+02,3.178711e-01,-2.384921e+02,3.178711e-01,-1.910171e+02,3.178711e-01,-1.877760e+02,3.178711e-01,-2.366644e+02,3.178711e-01,-2.439457e+02,3.178711e-01,-2.632881e+02
3.183594e-01,-2.538753e+02,3.183594e-01,-2.498313e+02,3.183594e-01,-2.440206e+02,3.183594e-01,-2.382581e+02,3.183594e-01,-1.910159e+02,3.183594e-01,-1.847814e+02,3.183594e-01,-2.372277e+02,3.183594e-01,-2.430899e+02,3.183594e-01,-2.632123e+02
3.188477e-01,-2.531417e+02,3.188477e-01,-2.492180e+02,3.188477e-01,-2.452057e+02,3.188477e-01,-2.378371e+02,3.188477e-01,-1.919000e+02,3.188477e-01,-1.872790e+02,3.188477e-01,-2.359116e+02,3.188477e-01,-2.437710e+02,3.188477e-01,-2.631490e+02
3.193359e-01,-2.541571e+02,3.193359e-01,-2.507225e+02,3.193359e-01,-2.454029e+02,3.193359e-01,-2.378077e+02,3.193359e-01,-1.936835e+02,3.193359e-01,-1.868747e+02,3.193359e-01,-2.361730e+02,3.193359e-01,-2.447051e+02,3.193359e-01,-2.636141e+02
3.198242e-01,-2.542119e+02,3.198242e-01,-2.515126e+02,3.198242e-01,-2.456979e+02,3.198242e-01,-2.382427e+02,3.198242e-01,-1.940539e+02,3.198242e-01,-1.869365e+02,3.198242e-01,-2.379688e+02,3.198242e-01,-2.454534e+02,3.198242e-01,-2.625904e+02
3.203125e-01,-2.549847e+02,3.203125e-01,-2.515071e+02,3.203125e-01,-2.470808e+02,3.203125e-01,-2.375138e+02,3.203125e-01,-1.960322e+02,3.203125e-01,-1.871478e+02,3.203125e-01,-2.378263e+02,3.203125e-01,-2.439184e+02,3.203125e-01,-2.614629e+02
3.208008e-01,-2.549721e+02,3.208008e-01,-2.497987e+02,3.208008e-01,-2.473757e+02,3.208008e-01,-2.371701e+02,3.208008e-01,-1.979026e+02,3.208008e-01,-1.869875e+02,3.208008e-01,-2.339783e+02,3.208008e-01,-2.431642e+02,3.208008e-01,-2.620459e+02
3.212891e-01,-2.530463e+02,3.212891e-01,-2.494404e+02,3.212891e-01,-2.469277e+02,3.212891e-01,-2.375712e+02,3.212891e-01,-1.988509e+02,3.212891e-01,-1.872419e+02,3.212891e-01,-2.335733e+02,3.212891e-01,-2.437959e+02,3.212891e-01,-2.623101e+02
3.217773e-01,-2.527105e+02,3.217773e-01,-2.505558e+02,3.217773e-01,-2.458332e+02,3.217773e-01,-2.386080e+02,3.217773e-01,-1.992904e+02,3.217773e-01,-1.895202e+02,3.217773e-01,-2.339296e+02,3.217773e-01,-2.445968e+02,3.217773e-01,-2.643023e+02
3.222656e-01,-2.542017e+02,3.222656e-01,-2.506523e+02,3.222656e-01,-2.444016e+02,3.222656e-01,-2.392484e+02,3.222656e-01,-2.004429e+02,3.222656e-01,-1.939776e+02,3.222656e-01,-2.334293e+02,3.222656e-01,-2.449343e+02,3.222656e-01,-2.639930e+02
3.227539e-01,-2.568307e+02,3.227539e-01,-2.498484e+02,3.227539e-01,-2.457873e+02,3.227539e-01,-2.385232e+02,3.227539e-01,-2.004143e+02,3.227539e-01,-1.956844e+02,3.227539e-01,-2.338141e+02,3.227539e-01,-2.440318e+02,3.227539e-01,-2.634990e+02
3.232422e-01,-2.556755e+02,3.232422e-01,-2.502400e+02,3.232422e-01,-2.471139e+02,3.232422e-01,-2.367315e+02,3.232422e-01,-2.011366e+02,3.232422e-01,-1.974662e+02,3.232422e-01,-2.353458e+02,3.232422e-01,-2.426846e+02,3.232422e-01,-2.637861e+02
3.237305e-01,-2.545811e+02,3.237305e-01,-2.515764e+02,3.237305e-01,-2.451731e+02,3.237305e-01,-2.366335e+02,3.237305e-01,-2.038682e+02,3.237305e-01,-2.032275e+02,3.237305e-01,-2.349211e+02,3.237305e-01,-2.438835e+02,3.237305e-01,-2.632852e+02
3.242188e-01,-2.527503e+02,3.242188e-01,-2.502217e+02,3.242188e-01,-2.453217e+02,3.242188e-01,-2.371847e+02,3.242188e-01,-2.047778e+02,3.242188e-01,-2.088199e+02,3.242188e-01,-2.344396e+02,3.242188e-01,-2.427992e+02,3.242188e-01,-2.648396e+02
3.247070e-01,-2.524537e+02,3.247070e-01,-2.517968e+02,3.247070e-01,-2.472379e+02,3.247070e-01,-2.369414e+02,3.247070e-01,-2.028827e+02,3.247070e-01,-2.041373e+02,3.247070e-01,-2.341101e+02,3.247070e-01,-2.451257e+02,3.247070e-01,-2.641641e+02
3.251953e-01,-2.538401e+02,3.251953e-01,-2.512148e+02,3.251953e-01,-2.457767e+02,3.251953e-01,-2.362433e+02,3.251953e-01,-2.043818e+02,3.251953e-01,-1.986523e+02,3.251953e-01,-2.359385e+02,3.251953e-01,-2.470148e+02,3.251953e-01,-2.642597e+02
3.256836e-01,-2.557099e+02,3.256836e-01,-2.500509e+02,3.256836e-01,-2.462921e+02,3.256836e-01,-2.355919e+02,3.256836e-01,-2.050087e+02,3.256836e-01,-1.955829e+02,3.256836e-01,-2.378783e+02,3.256836e-01,-2.455654e+02,3.256836e-01,-2.651712e+02
3.261719e-01,-2.542906e+02,3.261719e-01,-2.497192e+02,3.261719e-01,-2.463535e+02,3.261719e-01,-2.362706e+02,3.261719e-01,-2.047796e+02,3.261719e-01,-1.941577e+02,3.261719e-01,-2.351927e+02,3.261719e-01,-2.455415e+02,3.261719e-01,-2.625357e+02
3.266602e-01,-2.527699e+02,3.266602e-01,-2.515528e+02,3.266602e-01,-2.455086e+02,3.266602e-01,-2.372097e+02,3.266602e-01,-2.050699e+02,3.266602e-01,-1.922891e+02,3.266602e-01,-2.338605e+02,3.266602e-01,-2.443043e+02,3.266602e-01,-2.598794e+02
3.271484e-01,-2.530580e+02,3.271484e-01,-2.509794e+02,3.271484e-01,-2.465853e+02,3.271484e-01,-2.381628e+02,3.271484e-01,-2.075858e+02,3.271484e-01,-8.620957e+01,3.271484e-01,-2.348320e+02,3.271484e-01,-2.441156e+02,3.271484e-01,-2.566276e+02
3.276367e-01,-2.525115e+02,3.276367e-01,-2.487037e+02,3.276367e-01,-2.453262e+02,3.276367e-01,-2.389524e+02,3.276367e-01,-2.109820e+02,3.276367e-01,-7.029197e+01,3.276367e-01,-2.324780e+02,3.276367e-01,-2.436302e+02,3.276367e-01,-2.440574e+02
3.281250e-01,-2.521049e+02,3.281250e-01,-2.476054e+02,3.281250e-01,-2.438457e+02,3.281250e-01,-2.395674e+02,3.281250e-01,-2.096411e+02,3.281250e-01,-6.578579e+01,3.281250e-01,-2.313073e+02,3.281250e-01,-2.439216e+02,3.281250e-01,-2.394972e+02
3.286133e-01,-2.555710e+02,3.286133e-01,-2.490993e+02,3.286133e-01,-2.446969e+02,3.286133e-01,-2.407168e+02,3.286133e-01,-2.097314e+02,3.286133e-01,-7.029197e+01,3.286133e-01,-2.303937e+02,3.286133e-01,-2.456532e+02,3.286133e-01,-2.441706e+02
3.291016e-01,-2.562411e+02,3.291016e-01,-2.506611e+02,3.291016e-01,-2.468656e+02,3.291016e-01,-2.434727e+02,3.291016e-01,-2.105307e+02,3.291016e-01,-8.620955e+01,3.291016e-01,-2.309505e+02,3.291016e-01,-2.450894e+02,3.291016e-01,-2.575472e+02
3.295898e-01,-2.557389e+02,3.295898e-01,-2.506725e+02,3.295898e-01,-2.470220e+02,3.295898e-01,-2.440674e+02,3.295898e-01,-2.106182e+02,3.295898e-01,-1.889544e+02,3.295898e-01,-2.315068e+02,3.295898e-01,-2.461446e+02,3.295898e-01,-2.595300e+02
3.300781e-01,-2.549929e+02,3.300781e-01,-2.526036e+02,3.300781e-01,-2.466577e+02,3.300781e-01,-2.408707e+02,3.300781e-01,-2.108604e+02,3.300781e-01,-1.891388e+02,3.300781e-01,-2.311671e+02,3.300781e-01,-2.457240e+02,3.300781e-01,-2.583238e+02
3.305664e-01,-2.547532e+02,3.305664e-01,-2.540535e+02,3.305664e-01,-2.484264e+02,3.305664e-01,-2.393447e+02,3.305664e-01,-2.138234e+02,3.305664e-01,-1.886844e+02,3.305664e-01,-2.303254e+02,3.305664e-01,-2.443541e+02,3.305664e-01,-2.589588e+02
3.310547e-01,-2.553715e+02,3.310547e-01,-2.534115e+02,3.310547e-01,-2.501564e+02,3.310547e-01,-2.393079e+02,3.310547e-01,-2.151342e+02,3.310547e-01,-1.888680e+02,3.310547e-01,-2.297046e+02,3.310547e-01,-2.433115e+02,3.310547e-01,-2.611978e+02
3.315430e-01,-2.555366e+02,3.315430e-01,-2.506432e+02,3.315430e-01,-2.469831e+02,3.315430e-01,-2.394244e+02,3.315430e-01,-2.137631e+02,3.315430e-01,-1.916233e+02,3.315430e-01,-2.292980e+02,3.315430e-01,-2.439820e+02,3.315430e-01,-2.613626e+02
3.320312e-01,-2.557976e+02,3.320312e-01,-2.502151e+02,3.320312e-01,-2.466996e+02,3.320312e-01,-2.404549e+02,3.320312e-01,-2.124584e+02,3.320312e-01,-1.922118e+02,3.320312e-01,-2.303365e+02,3.320312e-01,-2.459482e+02,3.320312e-01,-2.595747e+02
3.325195e-01,-2.546319e+02,3.325195e-01,-2.506764e+02,3.325195e-01,-2.463264e+02,3.325195e-01,-2.411272e+02,3.325195e-01,-2.140830e+02,3.325195e-01,-1.910347e+02,3.325195e-01,-2.296414e+02,3.325195e-01,-2.475811e+02,3.325195e-01,-2.600206e+02
3.330078e-01,-2.541297e+02,3.330078e-01,-2.502044e+02,3.330078e-01,-2.462605e+02,3.330078e-01,-2.414574e+02,3.330078e-01,-2.156172e+02,3.330078e-01,-1.923675e+02,3.330078e-01,-2.313108e+02,3.330078e-01,-2.460356e+02,3.330078e-01,-2.628343e+02
3.334961e-01,-2.548758e+02,3.334961e-01,-2.513089e+02,3.334961e-01,-2.477256e+02,3.334961e-01,-2.437135e+02,3.334961e-01,-2.167783e+02,3.334961e-01,-1.948333e+02,3.334961e-01,-2.328048e+02,3.334961e-01,-2.438331e+02,3.334961e-01,-2.626870e+02
3.339844e-01,-2.540535e+02,3.339844e-01,-2.525530e+02,3.339844e-01,-2.472591e+02,3.339844e-01,-2.449874e+02,3.339844e-01,-2.165202e+02,3.339844e-01,-1.980433e+02,3.339844e-01,-2.314606e+02,3.339844e-01,-2.425827e+02,3.339844e-01,-2.619439e+02
3.344727e-01,-2.541691e+02,3.344727e-01,-2.526438e+02,3.344727e-01,-2.472885e+02,3.344727e-01,-2.452001e+02,3.344727e-01,-2.172164e+02,3.344727e-01,-1.961022e+02,3.344727e-01,-2.317245e+02,3.344727e-01,-2.461902e+02,3.344727e-01,-2.627523e+02
3.349609e-01,-2.553626e+02,3.349609e-01,-2.527292e+02,3.349609e-01,-2.472758e+02,3.349609e-01,-2.433487e+02,3.349609e-01,-2.195151e+02,3.349609e-01,-1.952071e+02,3.349609e-01,-2.320847e+02,3.349609e-01,-2.457075e+02,3.349609e-01,-2.635535e+02
3.354492e-01,-2.562094e+02,3.354492e-01,-2.517279e+02,3.354492e-01,-2.457205e+02,3.354492e-01,-2.431014e+02,3.354492e-01,-2.178327e+02,3.354492e-01,-1.982143e+02,3.354492e-01,-2.320695e+02,3.354492e-01,-2.438729e+02,3.354492e-01,-2.633227e+02
3.359375e-01,-2.564814e+02,3.359375e-01,-2.507815e+02,3.359375e-01,-2.462514e+02,3.359375e-01,-2.403232e+02,3.359375e-01,-2.165523e+02,3.359375e-01,-2.024656e+02,3.359375e-01,-2.297835e+02,3.359375e-01,-2.422273e+02,3.359375e-01,-2.615600e+02
3.364258e-01,-2.559229e+02,3.364258e-01,-2.530167e+02,3.364258e-01,-2.484166e+02,3.364258e-01,-2.397522e+02,3.364258e-01,-2.166294e+02,3.364258e-01,-2.072666e+02,3.364258e-01,-2.283602e+02,3.364258e-01,-2.424328e+02,3.364258e-01,-2.608150e+02
3.369141e-01,-2.550774e+02,3.369141e-01,-2.525784e+02,3.369141e-01,-2.491425e+02,3.369141e-01,-2.392468e+02,3.369141e-01,-2.174668e+02,3.369141e-01,-2.112794e+02,3.369141e-01,-2.277617e+02,3.369141e-01,-2.407879e+02,3.369141e-01,-2.621196e+02
3.374023e-01,-2.544670e+02,3.374023e-01,-2.523450e+02,3.374023e-01,-2.496122e+02,3.374023e-01,-2.401832e+02,3.374023e-01,-2.179797e+02,3.374023e-01,-2.077915e+02,3.374023e-01,-2.279115e+02,3.374023e-01,-2.405317e+02,3.374023e-01,-2.637981e+02
3.378906e-01,-2.543632e+02,3.378906e-01,-2.523535e+02,3.378906e-01,-2.495709e+02,3.378906e-01,-2.428897e+02,3.378906e-01,-2.189881e+02,3.378906e-01,-2.035749e+02,3.378906e-01,-2.296666e+02,3.378906e-01,-2.416051e+02,3.378906e-01,-2.625275e+02
3.383789e-01,-2.567402e+02,3.383789e-01,-2.539008e+02,3.383789e-01,-2.493904e+02,3.383789e-01,-2.420877e+02,3.383789e-01,-2.219696e+02,3.383789e-01,-1.979777e+02,3.383789e-01,-2.282886e+02,3.383789e-01,-2.417922e+02,3.383789e-01,-2.607423e+02
3.388672e-01,-2.589058e+02,3.388672e-01,-2.554237e+02,3.388672e-01,-2.492131e+02,3.388672e-01,-2.419374e+02,3.388672e-01,-2.198763e+02,3.388672e-01,-1.962581e+02,3.388672e-01,-2.272107e+02,3.388672e-01,-2.428227e+02,3.388672e-01,-2.619219e+02
3.393555e-01,-2.563571e+02,3.393555e-01,-2.531722e+02,3.393555e-01,-2.482952e+02,3.393555e-01,-2.413106e+02,3.393555e-01,-2.190327e+02,3.393555e-01,-1.950730e+02,3.393555e-01,-2.255630e+02,3.393555e-01,-2.431176e+02,3.393555e-01,-2.630007e+02
3.398438e-01,-2.563518e+02,3.398438e-01,-2.519070e+02,3.398438e-01,-2.484018e+02,3.398438e-01,-2.430287e+02,3.398438e-01,-2.206675e+02,3.398438e-01,-1.944813e+02,3.398438e-01,-2.260710e+02,3.398438e-01,-2.430142e+02,3.398438e-01,-2.622647e+02
3.403320e-01,-2.572947e+02,3.403320e-01,-2.512810e+02,3.403320e-01,-2.483377e+02,3.403320e-01,-2.414567e+02,3.403320e-01,-2.216214e+02,3.403320e-01,-1.937263e+02,3.403320e-01,-2.269086e+02,3.403320e-01,-2.428294e+02,3.403320e-01,-2.630455e+02
3.408203e-01,-2.590619e+02,3.408203e-01,-2.506267e+02,3.408203e-01,-2.479352e+02,3.408203e-01,-2.398454e+02,3.408203e-01,-2.222915e+02,3.408203e-01,-1.917787e+02,3.408203e-01,-2.262519e+02,3.408203e-01,-2.427918e+02,3.408203e-01,-2.632452e+02
3.413086e-01,-2.583719e+02,3.413086e-01,-2.518435e+02,3.413086e-01,-2.478205e+02,3.413086e-01,-2.408368e+02,3.413086e-01,-2.235831e+02,3.413086e-01,-1.925548e+02,3.413086e-01,-2.253589e+02,3.413086e-01,-2.422040e+02,3.413086e-01,-2.626418e+02
3.417969e-01,-2.562806e+02,3.417969e-01,-2.527101e+02,3.417969e-01,-2.492957e+02,3.417969e-01,-2.404416e+02,3.417969e-01,-2.228208e+02,3.417969e-01,-1.923111e+02,3.417969e-01,-2.254846e+02,3.417969e-01,-2.430099e+02,3.417969e-01,-2.612056e+02
3.422852e-01,-2.545371e+02,3.422852e-01,-2.527638e+02,3.422852e-01,-2.473136e+02,3.422852e-01,-2.405713e+02,3.422852e-01,-2.232263e+02,3.422852e-01,-1.916064e+02,3.422852e-01,-2.258249e+02,3.422852e-01,-2.425787e+02,3.422852e-01,-2.596315e+02
3.427734e-01,-2.546635e+02,3.427734e-01,-2.527608e+02,3.427734e-01,-2.455261e+02,3.427734e-01,-2.402691e+02,3.427734e-01,-2.252067e+02,3.427734e-01,-1.905437e+02,3.427734e-01,-2.252740e+02,3.427734e-01,-2.425869e+02,3.427734e-01,-2.570893e+02
3.432617e-01,-2.549288e+02,3.432617e-01,-2.519821e+02,3.432617e-01,-2.460197e+02,3.432617e-01,-2.400886e+02,3.432617e-01,-2.245611e+02,3.432617e-01,-1.902180e+02,3.432617e-01,-2.225257e+02,3.432617e-01,-2.421845e+02,3.432617e-01,-2.525448e+02
3.437500e-01,-2.549172e+02,3.437500e-01,-2.516751e+02,3.437500e-01,-2.467182e+02,3.437500e-01,-2.389564e+02,3.437500e-01,-2.238331e+02,3.437500e-01,-1.906824e+02,3.437500e-01,-2.211940e+02,3.437500e-01,-2.429060e+02,3.437500e-01,-2.508093e+02
3.442383e-01,-2.545622e+02,3.442383e-01,-2.528765e+02,3.442383e-01,-2.466325e+02,3.442383e-01,-2.393634e+02,3.442383e-01,-2.236774e+02,3.442383e-01,-1.898391e+02,3.442383e-01,-2.227267e+02,3.442383e-01,-2.423988e+02,3.442383e-01,-2.524938e+02
3.447266e-01,-2.550125e+02,3.447266e-01,-2.532274e+02,3.447266e-01,-2.474644e+02,3.447266e-01,-2.420269e+02,3.447266e-01,-2.250007e+02,3.447266e-01,-1.900870e+02,3.447266e-01,-2.259697e+02,3.447266e-01,-2.412443e+02,3.447266e-01,-2.574643e+02
3.452148e-01,-2.558000e+02,3.452148e-01,-2.530834e+02,3.452148e-01,-2.485014e+02,3.452148e-01,-2.423653e+02,3.452148e-01,-2.289234e+02,3.452148e-01,-1.895740e+02,3.452148e-01,-2.240979e+02,3.452148e-01,-2.404117e+02,3.452148e-01,-2.606517e+02
3.457031e-01,-2.579265e+02,3.457031e-01,-2.523267e+02,3.457031e-01,-2.492812e+02,3.457031e-01,-2.415881e+02,3.457031e-01,-2.267543e+02,3.457031e-01,-1.890534e+02,3.457031e-01,-2.213752e+02,3.457031e-01,-2.415949e+02,3.457031e-01,-2.605762e+02
3.461914e-01,-2.581815e+02,3.461914e-01,-2.518456e+02,3.461914e-01,-2.470200e+02,3.461914e-01,-2.422123e+02,3.461914e-01,-2.254830e+02,3.461914e-01,-1.904588e+02,3.461914e-01,-2.210423e+02,3.461914e-01,-2.414936e+02,3.461914e-01,-2.595051e+02
3.466797e-01,-2.578542e+02,3.466797e-01,-2.530753e+02,3.466797e-01,-2.456272e+02,3.466797e-01,-2.436521e+02,3.466797e-01,-2.259691e+02,3.466797e-01,-1.934887e+02,3.466797e-01,-2.212226e+02,3.466797e-01,-2.403527e+02,3.466797e-01,-2.614392e+02
3.471680e-01,-2.555857e+02,3.471680e-01,-2.541270e+02,3.471680e-01,-2.472364e+02,3.471680e-01,-2.415625e+02,3.471680e-01,-2.277239e+02,3.471680e-01,-1.940664e+02,3.471680e-01,-2.218501e+02,3.471680e-01,-2.412722e+02,3.471680e-01,-2.635793e+02
3.476562e-01,-2.543302e+02,3.476562e-01,-2.537773e+02,3.476562e-01,-2.492484e+02,3.476562e-01,-2.417846e+02,3.476562e-01,-2.295026e+02,3.476562e-01,-1.939632e+02,3.476562e-01,-2.203317e+02,3.476562e-01,-2.422407e+02,3.476562e-01,-2.632208e+02
3.481445e-01,-2.543712e+02,3.481445e-01,-2.529399e+02,3.481445e-01,-2.479214e+02,3.481445e-01,-2.427022e+02,3.481445e-01,-2.287732e+02,3.481445e-01,-1.955030e+02,3.481445e-01,-2.186768e+02,3.481445e-01,-2.421669e+02,3.481445e-01,-2.626288e+02
3.486328e-01,-2.544005e+02,3.486328e-01,-2.522560e+02,3.486328e-01,-2.473864e+02,3.486328e-01,-2.440133e+02,3.486328e-01,-2.290406e+02,3.486328e-01,-1.963651e+02,3.486328e-01,-2.190280e+02,3.486328e-01,-2.414495e+02,3.486328e-01,-2.644462e+02
3.491211e-01,-2.552001e+02,3.491211e-01,-2.506185e+02,3.491211e-01,-2.478886e+02,3.491211e-01,-2.438142e+02,3.491211e-01,-2.290521e+02,3.491211e-01,-1.976027e+02,3.491211e-01,-2.190662e+02,3.491211e-01,-2.404721e+02,3.491211e-01,-2.657909e+02
3.496094e-01,-2.557583e+02,3.496094e-01,-2.503462e+02,3.496094e-01,-2.485372e+02,3.496094e-01,-2.441843e+02,3.496094e-01,-2.289416e+02,3.496094e-01,-2.020642e+02,3.496094e-01,-2.187243e+02,3.496094e-01,-2.415234e+02,3.496094e-01,-2.631435e+02
3.500977e-01,-2.565448e+02,3.500977e-01,-2.518701e+02,3.500977e-01,-2.502703e+02,3.500977e-01,-2.439330e+02,3.500977e-01,-2.299603e+02,3.500977e-01,-2.065443e+02,3.500977e-01,-2.171580e+02,3.500977e-01,-2.404968e+02,3.500977e-01,-2.629184e+02
3.505859e-01,-2.579309e+02,3.505859e-01,-2.526428e+02,3.505859e-01,-2.494765e+02,3.505859e-01,-2.449282e+02,3.505859e-01,-2.299281e+02,3.505859e-01,-2.122051e+02,3.505859e-01,-2.187431e+02,3.505859e-01,-2.391151e+02,3.505859e-01,-2.633917e+02
3.510742e-01,-2.561825e+02,3.510742e-01,-2.544090e+02,3.510742e-01,-2.479808e+02,3.510742e-01,-2.467427e+02,3.510742e-01,-2.288425e+02,3.510742e-01,-2.096946e+02,3.510742e-01,-2.157113e+02,3.510742e-01,-2.391854e+02,3.510742e-01,-2.642098e+02
3.515625e-01,-2.546205e+02,3.515625e-01,-2.545946e+02,3.515625e-01,-2.473680e+02,3.515625e-01,-2.458997e+02,3.515625e-01,-2.284801e+02,3.515625e-01,-2.037397e+02,3.515625e-01,-2.151034e+02,3.515625e-01,-2.407432e+02,3.515625e-01,-2.656039e+02
3.520508e-01,-2.550388e+02,3.520508e-01,-2.523238e+02,3.520508e-01,-2.486025e+02,3.520508e-01,-2.436408e+02,3.520508e-01,-2.286765e+02,3.520508e-01,-1.981986e+02,3.520508e-01,-2.161992e+02,3.520508e-01,-2.435992e+02,3.520508e-01,-2.654843e+02
3.525391e-01,-2.561485e+02,3.525391e-01,-2.534446e+02,3.525391e-01,-2.499587e+02,3.525391e-01,-2.427490e+02,3.525391e-01,-2.299927e+02,3.525391e-01,-1.941937e+02,3.525391e-01,-2.153623e+02,3.525391e-01,-2.406266e+02,3.525391e-01,-2.651449e+02
