f_fp_0,fp_0,f_fp_1,fp_1,f_fp_2,fp_2,f_fp_3,fp_3,f_bb,bb
3.183594e-01,-1.832298e+02,3.183594e-01,-1.754590e+02,3.183594e-01,-1.576756e+02,3.183594e-01,-1.747952e+02,3.183594e-01,-1.860881e+02
3.188477e-01,-1.851240e+02,3.188477e-01,-1.768880e+02,3.188477e-01,-1.586431e+02,3.188477e-01,-1.749491e+02,3.188477e-01,-1.858911e+02
3.193359e-01,-1.840720e+02,3.193359e-01,-1.777299e+02,3.193359e-01,-1.603407e+02,3.193359e-01,-1.718782e+02,3.193359e-01,-1.877597e+02
3.198242e-01,-1.837644e+02,3.198242e-01,-1.759547e+02,3.198242e-01,-1.605985e+02,3.198242e-01,-1.722390e+02,3.198242e-01,-1.888503e+02
3.203125e-01,-1.825088e+02,3.203125e-01,-1.752608e+02,3.203125e-01,-1.570713e+02,3.203125e-01,-1.740684e+02,3.203125e-01,-1.896523e+02
3.208008e-01,-1.831469e+02,3.208008e-01,-1.759269e+02,3.208008e-01,-1.582328e+02,3.208008e-01,-1.733559e+02,3.208008e-01,-1.891159e+02
3.212891e-01,-1.855798e+02,3.212891e-01,-1.763172e+02,3.212891e-01,-1.591718e+02,3.212891e-01,-1.742384e+02,3.212891e-01,-1.881611e+02
3.217773e-01,-1.853441e+02,3.217773e-01,-1.771495e+02,3.217773e-01,-1.596773e+02,3.217773e-01,-1.749545e+02,3.217773e-01,-1.883000e+02
3.222656e-01,-1.825898e+02,3.222656e-01,-1.774362e+02,3.222656e-01,-1.594780e+02,3.222656e-01,-1.747936e+02,3.222656e-01,-1.890219e+02
3.227539e-01,-1.834937e+02,3.227539e-01,-1.770042e+02,3.227539e-01,-1.618012e+02,3.227539e-01,-1.726504e+02,3.227539e-01,-1.892605e+02
3.232422e-01,-1.840471e+02,3.232422e-01,-1.757533e+02,3.232422e-01,-1.640370e+02,3.232422e-01,-1.709628e+02,3.232422e-01,-1.900905e+02
3.237305e-01,-1.836080e+02,3.237305e-01,-1.753580e+02,3.237305e-01,-1.660005e+02,3.237305e-01,-1.718307e+02,3.237305e-01,-1.891106e+02
3.242188e-01,-1.840045e+02,3.242188e-01,-1.745887e+02,3.242188e-01,-1.664948e+02,3.242188e-01,-1.749471e+02,3.242188e-01,-1.885713e+02
3.247070e-01,-1.843398e+02,3.247070e-01,-1.743804e+02,3.247070e-01,-1.682995e+02,3.247070e-01,-1.747760e+02,3.247070e-01,-1.921531e+02
3.251953e-01,-1.862487e+02,3.251953e-01,-1.742872e+02,3.251953e-01,-1.724457e+02,3.251953e-01,-1.711472e+02,3.251953e-01,-1.928376e+02
3.256836e-01,-1.835387e+02,3.256836e-01,-1.730999e+02,3.256836e-01,-1.752434e+02,3.256836e-01,-1.707292e+02,3.256836e-01,-1.893629e+02
3.261719e-01,-1.822672e+02,3.261719e-01,-1.737191e+02,3.261719e-01,-1.807541e+02,3.261719e-01,-1.705032e+02,3.261719e-01,-1.904825e+02
3.266602e-01,-1.850517e+02,3.266602e-01,-1.745519e+02,3.266602e-01,-1.814772e+02,3.266602e-01,-1.704538e+02,3.266602e-01,-1.901637e+02
3.271484e-01,-1.845955e+02,3.271484e-01,-1.751866e+02,3.271484e-01,-1.744438e+02,3.271484e-01,-1.727123e+02,3.271484e-01,-1.887022e+02
3.276367e-01,-1.845852e+02,3.276367e-01,-1.744598e+02,3.276367e-01,-1.689765e+02,3.276367e-01,-1.738581e+02,3.276367e-01,-1.890798e+02
3.281250e-01,-1.850679e+02,3.281250e-01,-1.742010e+02,3.281250e-01,-1.666062e+02,3.281250e-01,-1.713989e+02,3.281250e-01,-1.894258e+02
3.286133e-01,-1.844030e+02,3.286133e-01,-1.779911e+02,3.286133e-01,-1.631023e+02,3.286133e-01,-1.712475e+02,3.286133e-01,-1.906011e+02
3.291016e-01,-1.820718e+02,3.291016e-01,-1.770886e+02,3.291016e-01,-1.627806e+02,3.291016e-01,-1.707549e+02,3.291016e-01,-1.914623e+02
3.295898e-01,-1.819913e+02,3.295898e-01,-1.760982e+02,3.295898e-01,-1.675362e+02,3.295898e-01,-1.699451e+02,3.295898e-01,-1.905075e+02
3.300781e-01,-1.833035e+02,3.300781e-01,-1.750337e+02,3.300781e-01,-1.636616e+02,3.300781e-01,-1.698535e+02,3.300781e-01,-1.895557e+02
3.305664e-01,-1.838858e+02,3.305664e-01,-1.751929e+02,3.305664e-01,-1.620771e+02,3.305664e-01,-1.706906e+02,3.305664e-01,-1.898521e+02
3.310547e-01,-1.836847e+02,3.310547e-01,-1.753386e+02,3.310547e-01,-1.607576e+02,3.310547e-01,-1.702729e+02,3.310547e-01,-1.906067e+02
3.315430e-01,-1.827582e+02,3.315430e-01,-1.748083e+02,3.315430e-01,-1.595025e+02,3.315430e-01,-1.688208e+02,3.315430e-01,-1.899876e+02
3.320312e-01,-1.833673e+02,3.320312e-01,-1.750140e+02,3.320312e-01,-1.578526e+02,3.320312e-01,-1.698706e+02,3.320312e-01,-1.882504e+02
3.325195e-01,-1.833816e+02,3.325195e-01,-1.768170e+02,3.325195e-01,-1.561699e+02,3.325195e-01,-1.733064e+02,3.325195e-01,-1.887904e+02
3.330078e-01,-1.847102e+02,3.330078e-01,-1.781013e+02,3.330078e-01,-1.559335e+02,3.330078e-01,-1.716821e+02,3.330078e-01,-1.910583e+02
3.334961e-01,-1.887474e+02,3.334961e-01,-1.773072e+02,3.334961e-01,-1.571240e+02,3.334961e-01,-1.696748e+02,3.334961e-01,-1.921699e+02
3.339844e-01,-1.857521e+02,3.339844e-01,-1.766526e+02,3.339844e-01,-1.585405e+02,3.339844e-01,-1.688691e+02,3.339844e-01,-1.927483e+02
3.344727e-01,-1.839558e+02,3.344727e-01,-1.765461e+02,3.344727e-01,-1.577761e+02,3.344727e-01,-1.697124e+02,3.344727e-01,-1.925300e+02
3.349609e-01,-1.846756e+02,3.349609e-01,-1.777608e+02,3.349609e-01,-1.567743e+02,3.349609e-01,-1.702380e+02,3.349609e-01,-1.937254e+02
3.354492e-01,-1.831947e+02,3.354492e-01,-1.786239e+02,3.354492e-01,-1.554370e+02,3.354492e-01,-1.703101e+02,3.354492e-01,-1.925119e+02
3.359375e-01,-1.847773e+02,3.359375e-01,-1.760576e+02,3.359375e-01,-1.540611e+02,3.359375e-01,-1.714952e+02,3.359375e-01,-1.916635e+02
3.364258e-01,-1.847161e+02,3.364258e-01,-1.746832e+02,3.364258e-01,-1.540899e+02,3.364258e-01,-1.719067e+02,3.364258e-01,-1.923881e+02
3.369141e-01,-1.833411e+02,3.369141e-01,-1.755919e+02,3.369141e-01,-1.537690e+02,3.369141e-01,-1.697520e+02,3.369141e-01,-1.934980e+02
3.374023e-01,-1.846165e+02,3.374023e-01,-1.757134e+02,3.374023e-01,-1.549303e+02,3.374023e-01,-1.688668e+02,3.374023e-01,-1.959530e+02
3.378906e-01,-1.852030e+02,3.378906e-01,-1.750538e+02,3.378906e-01,-1.539048e+02,3.378906e-01,-1.692358e+02,3.378906e-01,-1.948458e+02
3.383789e-01,-1.834757e+02,3.383789e-01,-1.773519e+02,3.383789e-01,-1.535164e+02,3.383789e-01,-1.715690e+02,3.383789e-01,-1.933192e+02
3.388672e-01,-1.837612e+02,3.388672e-01,-1.772692e+02,3.388672e-01,-1.536290e+02,3.388672e-01,-1.726977e+02,3.388672e-01,-1.928381e+02
3.393555e-01,-1.842243e+02,3.393555e-01,-1.757399e+02,3.393555e-01,-1.537188e+02,3.393555e-01,-1.712545e+02,3.393555e-01,-1.922444e+02
3.398438e-01,-1.841112e+02,3.398438e-01,-1.762135e+02,3.398438e-01,-1.546028e+02,3.398438e-01,-1.702400e+02,3.398438e-01,-1.909934e+02
3.403320e-01,-1.844311e+02,3.403320e-01,-1.769548e+02,3.403320e-01,-1.548955e+02,3.403320e-01,-1.689595e+02,3.403320e-01,-1.892188e+02
3.408203e-01,-1.861972e+02,3.408203e-01,-1.763253e+02,3.408203e-01,-1.578474e+02,3.408203e-01,-1.673252e+02,3.408203e-01,-1.901327e+02
3.413086e-01,-1.877619e+02,3.413086e-01,-1.771287e+02,3.413086e-01,-1.579644e+02,3.413086e-01,-1.682428e+02,3.413086e-01,-1.916592e+02
3.417969e-01,-1.881455e+02,3.417969e-01,-1.776266e+02,3.417969e-01,-1.569156e+02,3.417969e-01,-1.691171e+02,3.417969e-01,-1.897646e+02
3.422852e-01,-1.862656e+02,3.422852e-01,-1.784167e+02,3.422852e-01,-1.565068e+02,3.422852e-01,-1.676847e+02,3.422852e-01,-1.908745e+02
3.427734e-01,-1.845022e+02,3.427734e-01,-1.802446e+02,3.427734e-01,-1.556557e+02,3.427734e-01,-1.678096e+02,3.427734e-01,-1.925152e+02
3.432617e-01,-1.832317e+02,3.432617e-01,-1.797975e+02,3.432617e-01,-1.548408e+02,3.432617e-01,-1.709675e+02,3.432617e-01,-1.874820e+02
3.437500e-01,-1.829238e+02,3.437500e-01,-1.786140e+02,3.437500e-01,-1.557908e+02,3.437500e-01,-1.696418e+02,3.437500e-01,-1.831681e+02
3.442383e-01,-1.838977e+02,3.442383e-01,-1.796920e+02,3.442383e-01,-1.566954e+02,3.442383e-01,-1.675211e+02,3.442383e-01,-1.866192e+02
3.447266e-01,-1.845072e+02,3.447266e-01,-1.782356e+02,3.447266e-01,-1.548885e+02,3.447266e-01,-1.670105e+02,3.447266e-01,-1.901347e+02
3.452148e-01,-1.849483e+02,3.452148e-01,-1.773190e+02,3.452148e-01,-1.537068e+02,3.452148e-01,-1.650799e+02,3.452148e-01,-1.907155e+02
3.457031e-01,-1.853996e+02,3.457031e-01,-1.775609e+02,3.457031e-01,-1.549057e+02,3.457031e-01,-1.664415e+02,3.457031e-01,-1.915348e+02
3.461914e-01,-1.852629e+02,3.461914e-01,-1.770117e+02,3.461914e-01,-1.563595e+02,3.461914e-01,-1.691987e+02,3.461914e-01,-1.922129e+02
3.466797e-01,-1.857209e+02,3.466797e-01,-1.772532e+02,3.466797e-01,-1.566111e+02,3.466797e-01,-1.660737e+02,3.466797e-01,-1.922675e+02
3.471680e-01,-1.868124e+02,3.471680e-01,-1.765767e+02,3.471680e-01,-1.579283e+02,3.471680e-01,-1.661760e+02,3.471680e-01,-1.918336e+02
3.476562e-01,-1.877000e+02,3.476562e-01,-1.752086e+02,3.476562e-01,-1.584370e+02,3.476562e-01,-1.676419e+02,3.476562e-01,-1.921442e+02
3.481445e-01,-1.845524e+02,3.481445e-01,-1.767697e+02,3.481445e-01,-1.614046e+02,3.481445e-01,-1.689982e+02,3.481445e-01,-1.932515e+02
3.486328e-01,-1.843074e+02,3.486328e-01,-1.782336e+02,3.486328e-01,-1.645645e+02,3.486328e-01,-1.663238e+02,3.486328e-01,-1.919519e+02
3.491211e-01,-1.862080e+02,3.491211e-01,-1.772073e+02,3.491211e-01,-1.639288e+02,3.491211e-01,-1.638974e+02,3.491211e-01,-1.914859e+02
3.496094e-01,-1.864468e+02,3.496094e-01,-1.771199e+02,3.496094e-01,-1.653559e+02,3.496094e-01,-1.630711e+02,3.496094e-01,-1.918334e+02
3.500977e-01,-1.868009e+02,3.500977e-01,-1.771155e+02,3.500977e-01,-1.675419e+02,3.500977e-01,-1.627376e+02,3.500977e-01,-1.954334e+02
3.505859e-01,-1.864137e+02,3.505859e-01,-1.769242e+02,3.505859e-01,-1.701847e+02,3.505859e-01,-1.642110e+02,3.505859e-01,-1.929092e+02
3.510742e-01,-1.859178e+02,3.510742e-01,-1.774989e+02,3.510742e-01,-1.760094e+02,3.510742e-01,-1.633676e+02,3.510742e-01,-1.924219e+02
3.515625e-01,-1.874952e+02,3.515625e-01,-1.781628e+02,3.515625e-01,-1.803743e+02,3.515625e-01,-1.640898e+02,3.515625e-01,-1.924337e+02
3.520508e-01,-1.867989e+02,3.520508e-01,-1.769656e+02,3.520508e-01,-1.733048e+02,3.520508e-01,-1.655178e+02,3.520508e-01,-1.928276e+02
3.525391e-01,-1.870651e+02,3.525391e-01,-1.765472e+02,3.525391e-01,-1.665607e+02,3.525391e-01,-1.650392e+02,3.525391e-01,-1.935572e+02
3.530273e-01,-1.864072e+02,3.530273e-01,-1.777001e+02,3.530273e-01,-1.648691e+02,3.530273e-01,-1.645004e+02,3.530273e-01,-1.931500e+02
3.535156e-01,-1.853561e+02,3.535156e-01,-1.796795e+02,3.535156e-01,-1.648411e+02,3.535156e-01,-1.635510e+02,3.535156e-01,-1.938902e+02
3.540039e-01,-1.839513e+02,3.540039e-01,-1.798050e+02,3.540039e-01,-1.617315e+02,3.540039e-01,-1.623760e+02,3.540039e-01,-1.943591e+02
3.544922e-01,-1.857672e+02,3.544922e-01,-1.786561e+02,3.544922e-01,-1.599184e+02,3.544922e-01,-1.614968e+02,3.544922e-01,-1.943201e+02
3.549805e-01,-1.858044e+02,3.549805e-01,-1.772251e+02,3.549805e-01,-1.570550e+02,3.549805e-01,-1.622291e+02,3.549805e-01,-1.924128e+02
3.554688e-01,-1.849129e+02,3.554688e-01,-1.760578e+02,3.554688e-01,-1.558063e+02,3.554688e-01,-1.623366e+02,3.554688e-01,-1.934629e+02
3.559570e-01,-1.865443e+02,3.559570e-01,-1.776368e+02,3.559570e-01,-1.557417e+02,3.559570e-01,-1.604001e+02,3.559570e-01,-1.945965e+02
3.564453e-01,-1.868934e+02,3.564453e-01,-1.780611e+02,3.564453e-01,-1.552491e+02,3.564453e-01,-1.614108e+02,3.564453e-01,-1.945787e+02
3.569336e-01,-1.860471e+02,3.569336e-01,-1.765924e+02,3.569336e-01,-1.549480e+02,3.569336e-01,-1.610069e+02,3.569336e-01,-1.941125e+02
3.574219e-01,-1.877139e+02,3.574219e-01,-1.765911e+02,3.574219e-01,-1.546441e+02,3.574219e-01,-1.603746e+02,3.574219e-01,-1.926341e+02
3.579102e-01,-1.890764e+02,3.579102e-01,-1.769683e+02,3.579102e-01,-1.537921e+02,3.579102e-01,-1.604635e+02,3.579102e-01,-1.913559e+02
3.583984e-01,-1.867127e+02,3.583984e-01,-1.775710e+02,3.583984e-01,-1.533813e+02,3.583984e-01,-1.600971e+02,3.583984e-01,-1.919339e+02
3.588867e-01,-1.861710e+02,3.588867e-01,-1.783678e+02,3.588867e-01,-1.544463e+02,3.588867e-01,-1.609597e+02,3.588867e-01,-1.944020e+02
3.593750e-01,-1.864062e+02,3.593750e-01,-1.806203e+02,3.593750e-01,-1.540318e+02,3.593750e-01,-1.604859e+02,3.593750e-01,-1.949566e+02
3.598633e-01,-1.848214e+02,3.598633e-01,-1.775603e+02,3.598633e-01,-1.552317e+02,3.598633e-01,-1.614028e+02,3.598633e-01,-1.955579e+02
3.603516e-01,-1.841589e+02,3.603516e-01,-1.774203e+02,3.603516e-01,-1.549708e+02,3.603516e-01,-1.618455e+02,3.603516e-01,-1.949750e+02
3.608398e-01,-1.848057e+02,3.608398e-01,-1.790424e+02,3.608398e-01,-1.545491e+02,3.608398e-01,-1.596758e+02,3.608398e-01,-1.942826e+02
3.613281e-01,-1.849381e+02,3.613281e-01,-1.785497e+02,3.613281e-01,-1.538204e+02,3.613281e-01,-1.580360e+02,3.613281e-01,-1.930443e+02
3.618164e-01,-1.855258e+02,3.618164e-01,-1.806433e+02,3.618164e-01,-1.527662e+02,3.618164e-01,-1.590481e+02,3.618164e-01,-1.932229e+02
3.623047e-01,-1.868017e+02,3.623047e-01,-1.801817e+02,3.623047e-01,-1.518210e+02,3.623047e-01,-1.576997e+02,3.623047e-01,-1.945258e+02
3.627930e-01,-1.863140e+02,3.627930e-01,-1.778775e+02,3.627930e-01,-1.516637e+02,3.627930e-01,-1.561450e+02,3.627930e-01,-1.948791e+02
3.632812e-01,-1.875752e+02,3.632812e-01,-1.789974e+02,3.632812e-01,-1.504412e+02,3.632812e-01,-1.582527e+02,3.632812e-01,-1.935296e+02
3.637695e-01,-1.886391e+02,3.637695e-01,-1.778269e+02,3.637695e-01,-1.516356e+02,3.637695e-01,-1.570144e+02,3.637695e-01,-1.930343e+02
3.642578e-01,-1.895787e+02,3.642578e-01,-1.770094e+02,3.642578e-01,-1.524569e+02,3.642578e-01,-1.539769e+02,3.642578e-01,-1.918291e+02
3.647461e-01,-1.891917e+02,3.647461e-01,-1.769342e+02,3.647461e-01,-1.510392e+02,3.647461e-01,-1.539303e+02,3.647461e-01,-1.930423e+02
3.652344e-01,-1.865557e+02,3.652344e-01,-1.767434e+02,3.652344e-01,-1.523869e+02,3.652344e-01,-1.544688e+02,3.652344e-01,-1.945691e+02
3.657227e-01,-1.853525e+02,3.657227e-01,-1.791227e+02,3.657227e-01,-1.531299e+02,3.657227e-01,-1.545502e+02,3.657227e-01,-1.943225e+02
3.662109e-01,-1.862410e+02,3.662109e-01,-1.825183e+02,3.662109e-01,-1.538826e+02,3.662109e-01,-1.552916e+02,3.662109e-01,-1.928137e+02
3.666992e-01,-1.875397e+02,3.666992e-01,-1.786748e+02,3.666992e-01,-1.554599e+02,3.666992e-01,-1.550929e+02,3.666992e-01,-1.922341e+02
3.671875e-01,-1.879174e+02,3.671875e-01,-1.785107e+02,3.671875e-01,-1.567776e+02,3.671875e-01,-1.538320e+02,3.671875e-01,-1.918264e+02
3.676758e-01,-1.872269e+02,3.676758e-01,-1.793289e+02,3.676758e-01,-1.600299e+02,3.676758e-01,-1.529728e+02,3.676758e-01,-1.918222e+02
3.681641e-01,-1.865166e+02,3.681641e-01,-1.795229e+02,3.681641e-01,-1.644044e+02,3.681641e-01,-1.520094e+02,3.681641e-01,-1.918570e+02
3.686523e-01,-1.863537e+02,3.686523e-01,-1.795099e+02,3.686523e-01,-1.684241e+02,3.686523e-01,-1.511353e+02,3.686523e-01,-1.912492e+02
3.691406e-01,-1.870489e+02,3.691406e-01,-1.814283e+02,3.691406e-01,-1.659918e+02,3.691406e-01,-1.496535e+02,3.691406e-01,-1.927186e+02
3.696289e-01,-1.888082e+02,3.696289e-01,-1.810589e+02,3.696289e-01,-1.599250e+02,3.696289e-01,-1.487568e+02,3.696289e-01,-1.926881e+02
3.701172e-01,-1.884377e+02,3.701172e-01,-1.796230e+02,3.701172e-01,-1.564135e+02,3.701172e-01,-1.485728e+02,3.701172e-01,-1.913385e+02
3.706055e-01,-1.874427e+02,3.706055e-01,-1.814749e+02,3.706055e-01,-1.559877e+02,3.706055e-01,-1.504017e+02,3.706055e-01,-1.912091e+02
3.710938e-01,-1.865052e+02,3.710938e-01,-1.810215e+02,3.710938e-01,-1.539811e+02,3.710938e-01,-1.514529e+02,3.710938e-01,-1.909313e+02
3.715820e-01,-1.863120e+02,3.715820e-01,-1.778079e+02,3.715820e-01,-1.509546e+02,3.715820e-01,-1.480067e+02,3.715820e-01,-1.886447e+02
3.720703e-01,-1.859451e+02,3.720703e-01,-1.777838e+02,3.720703e-01,-1.511893e+02,3.720703e-01,-1.464110e+02,3.720703e-01,-1.859634e+02
3.725586e-01,-1.852770e+02,3.725586e-01,-1.806953e+02,3.725586e-01,-1.500671e+02,3.725586e-01,-1.468094e+02,3.725586e-01,-1.843017e+02
3.730469e-01,-1.852814e+02,3.730469e-01,-1.833551e+02,3.730469e-01,-1.497978e+02,3.730469e-01,-1.454312e+02,3.730469e-01,-1.827227e+02
3.735352e-01,-1.855442e+02,3.735352e-01,-1.812191e+02,3.735352e-01,-1.490455e+02,3.735352e-01,-1.463780e+02,3.735352e-01,-1.820773e+02
3.740234e-01,-1.859601e+02,3.740234e-01,-1.806755e+02,3.740234e-01,-1.467586e+02,3.740234e-01,-1.467763e+02,3.740234e-01,-1.839631e+02
3.745117e-01,-1.889171e+02,3.745117e-01,-1.806492e+02,3.745117e-01,-1.451604e+02,3.745117e-01,-1.461842e+02,3.745117e-01,-1.788102e+02
3.750000e-01,-1.901428e+02,3.750000e-01,-1.811631e+02,3.750000e-01,-1.439714e+02,3.750000e-01,-1.455623e+02,3.750000e-01,-1.761828e+02
3.754883e-01,-1.865041e+02,3.754883e-01,-1.818639e+02,3.754883e-01,-1.439990e+02,3.754883e-01,-1.466998e+02,3.754883e-01,-1.798831e+02
3.759766e-01,-1.856352e+02,3.759766e-01,-1.807179e+02,3.759766e-01,-1.451836e+02,3.759766e-01,-1.453810e+02,3.759766e-01,-1.839892e+02
3.764648e-01,-1.858809e+02,3.764648e-01,-1.800249e+02,3.764648e-01,-1.468315e+02,3.764648e-01,-1.457590e+02,3.764648e-01,-1.812426e+02
3.769531e-01,-1.859823e+02,3.769531e-01,-1.820706e+02,3.769531e-01,-1.470771e+02,3.769531e-01,-1.477209e+02,3.769531e-01,-1.821336e+02
3.774414e-01,-1.857063e+02,3.774414e-01,-1.842468e+02,3.774414e-01,-1.473323e+02,3.774414e-01,-1.476167e+02,3.774414e-01,-1.841421e+02
3.779297e-01,-1.859361e+02,3.779297e-01,-1.823259e+02,3.779297e-01,-1.478569e+02,3.779297e-01,-1.485308e+02,3.779297e-01,-1.864001e+02
3.784180e-01,-1.873919e+02,3.784180e-01,-1.788408e+02,3.784180e-01,-1.477194e+02,3.784180e-01,-1.503770e+02,3.784180e-01,-1.891839e+02
3.789062e-01,-1.889220e+02,3.789062e-01,-1.786446e+02,3.789062e-01,-1.477166e+02,3.789062e-01,-1.523176e+02,3.789062e-01,-1.889067e+02
3.793945e-01,-1.887592e+02,3.793945e-01,-1.805023e+02,3.793945e-01,-1.491996e+02,3.793945e-01,-1.535701e+02,3.793945e-01,-1.894631e+02
3.798828e-01,-1.885101e+02,3.798828e-01,-1.824825e+02,3.798828e-01,-1.514369e+02,3.798828e-01,-1.565098e+02,3.798828e-01,-1.908961e+02
3.803711e-01,-1.875129e+02,3.803711e-01,-1.815544e+02,3.803711e-01,-1.507013e+02,3.803711e-01,-1.603374e+02,3.803711e-01,-1.922663e+02
3.808594e-01,-1.868247e+02,3.808594e-01,-1.789138e+02,3.808594e-01,-1.491395e+02,3.808594e-01,-1.650015e+02,3.808594e-01,-1.914519e+02
3.813477e-01,-1.877117e+02,3.813477e-01,-1.779348e+02,3.813477e-01,-1.485712e+02,3.813477e-01,-1.708838e+02,3.813477e-01,-1.909869e+02
3.818359e-01,-1.888722e+02,3.818359e-01,-1.785942e+02,3.818359e-01,-1.492049e+02,3.818359e-01,-1.643834e+02,3.818359e-01,-1.911936e+02
3.823242e-01,-1.889595e+02,3.823242e-01,-1.801976e+02,3.823242e-01,-1.507764e+02,3.823242e-01,-1.609814e+02,3.823242e-01,-1.918197e+02
3.828125e-01,-1.881607e+02,3.828125e-01,-1.822443e+02,3.828125e-01,-1.525759e+02,3.828125e-01,-1.576484e+02,3.828125e-01,-1.934641e+02
3.833008e-01,-1.895662e+02,3.833008e-01,-1.794516e+02,3.833008e-01,-1.532809e+02,3.833008e-01,-1.551602e+02,3.833008e-01,-1.947685e+02
3.837891e-01,-1.913794e+02,3.837891e-01,-1.784077e+02,3.837891e-01,-1.541223e+02,3.837891e-01,-1.542362e+02,3.837891e-01,-1.930701e+02
3.842773e-01,-1.879828e+02,3.842773e-01,-1.795220e+02,3.842773e-01,-1.559419e+02,3.842773e-01,-1.534041e+02,3.842773e-01,-1.938586e+02
3.847656e-01,-1.883014e+02,3.847656e-01,-1.803125e+02,3.847656e-01,-1.585061e+02,3.847656e-01,-1.541047e+02,3.847656e-01,-1.955224e+02
3.852539e-01,-1.907256e+02,3.852539e-01,-1.793962e+02,3.852539e-01,-1.561451e+02,3.852539e-01,-1.525911e+02,3.852539e-01,-1.948422e+02
3.857422e-01,-1.898413e+02,3.857422e-01,-1.792895e+02,3.857422e-01,-1.562399e+02,3.857422e-01,-1.510495e+02,3.857422e-01,-1.949362e+02
3.862305e-01,-1.893730e+02,3.862305e-01,-1.788978e+02,3.862305e-01,-1.561650e+02,3.862305e-01,-1.514209e+02,3.862305e-01,-1.948687e+02
3.867188e-01,-1.909670e+02,3.867188e-01,-1.797667e+02,3.867188e-01,-1.563535e+02,3.867188e-01,-1.525988e+02,3.867188e-01,-1.941935e+02
3.872070e-01,-1.902603e+02,3.872070e-01,-1.806930e+02,3.872070e-01,-1.575307e+02,3.872070e-01,-1.521790e+02,3.872070e-01,-1.941865e+02
3.876953e-01,-1.909431e+02,3.876953e-01,-1.819759e+02,3.876953e-01,-1.583746e+02,3.876953e-01,-1.504611e+02,3.876953e-01,-1.939592e+02
3.881836e-01,-1.903105e+02,3.881836e-01,-1.819736e+02,3.881836e-01,-1.577198e+02,3.881836e-01,-1.508794e+02,3.881836e-01,-1.946313e+02
3.886719e-01,-1.891980e+02,3.886719e-01,-1.830260e+02,3.886719e-01,-1.593154e+02,3.886719e-01,-1.515750e+02,3.886719e-01,-1.945374e+02
3.891602e-01,-1.890504e+02,3.891602e-01,-1.813686e+02,3.891602e-01,-1.597911e+02,3.891602e-01,-1.513910e+02,3.891602e-01,-1.934780e+02
3.896484e-01,-1.881498e+02,3.896484e-01,-1.809666e+02,3.896484e-01,-1.603841e+02,3.896484e-01,-1.522955e+02,3.896484e-01,-1.938132e+02
3.901367e-01,-1.877434e+02,3.901367e-01,-1.824655e+02,3.901367e-01,-1.606426e+02,3.901367e-01,-1.533848e+02,3.901367e-01,-1.934519e+02
3.906250e-01,-1.882646e+02,3.906250e-01,-1.820465e+02,3.906250e-01,-1.605182e+02,3.906250e-01,-1.525358e+02,3.906250e-01,-1.945356e+02
3.911133e-01,-1.889869e+02,3.911133e-01,-1.827178e+02,3.911133e-01,-1.629796e+02,3.911133e-01,-1.511586e+02,3.911133e-01,-1.947252e+02
3.916016e-01,-1.889197e+02,3.916016e-01,-1.824154e+02,3.916016e-01,-1.631896e+02,3.916016e-01,-1.525536e+02,3.916016e-01,-1.942098e+02
3.920898e-01,-1.896845e+02,3.920898e-01,-1.800149e+02,3.920898e-01,-1.615042e+02,3.920898e-01,-1.553479e+02,3.920898e-01,-1.950659e+02
3.925781e-01,-1.888832e+02,3.925781e-01,-1.795399e+02,3.925781e-01,-1.600776e+02,3.925781e-01,-1.556049e+02,3.925781e-01,-1.977047e+02
3.930664e-01,-1.883967e+02,3.930664e-01,-1.818740e+02,3.930664e-01,-1.592198e+02,3.930664e-01,-1.569064e+02,3.930664e-01,-1.976633e+02
3.935547e-01,-1.873082e+02,3.935547e-01,-1.831878e+02,3.935547e-01,-1.622357e+02,3.935547e-01,-1.570386e+02,3.935547e-01,-1.966412e+02
3.940430e-01,-1.887826e+02,3.940430e-01,-1.810328e+02,3.940430e-01,-1.645217e+02,3.940430e-01,-1.570910e+02,3.940430e-01,-1.947379e+02
3.945312e-01,-1.907364e+02,3.945312e-01,-1.804969e+02,3.945312e-01,-1.619132e+02,3.945312e-01,-1.563182e+02,3.945312e-01,-1.953155e+02
3.950195e-01,-1.874496e+02,3.950195e-01,-1.807764e+02,3.950195e-01,-1.602428e+02,3.950195e-01,-1.575500e+02,3.950195e-01,-1.956060e+02
3.955078e-01,-1.866402e+02,3.955078e-01,-1.809270e+02,3.955078e-01,-1.614531e+02,3.955078e-01,-1.602482e+02,3.955078e-01,-1.959798e+02
3.959961e-01,-1.898281e+02,3.959961e-01,-1.799784e+02,3.959961e-01,-1.635916e+02,3.959961e-01,-1.606833e+02,3.959961e-01,-1.943273e+02
3.964844e-01,-1.938596e+02,3.964844e-01,-1.802270e+02,3.964844e-01,-1.634223e+02,3.964844e-01,-1.619414e+02,3.964844e-01,-1.941213e+02
3.969727e-01,-1.905833e+02,3.969727e-01,-1.828060e+02,3.969727e-01,-1.640223e+02,3.969727e-01,-1.647905e+02,3.969727e-01,-1.954893e+02
3.974609e-01,-1.908930e+02,3.974609e-01,-1.846552e+02,3.974609e-01,-1.652786e+02,3.974609e-01,-1.674804e+02,3.974609e-01,-1.968272e+02
3.979492e-01,-1.887471e+02,3.979492e-01,-1.847744e+02,3.979492e-01,-1.650739e+02,3.979492e-01,-1.704898e+02,3.979492e-01,-1.974346e+02
